,timestamp,datetime,seconds,minutes,input_rate,latency,task_name,throughput,lag,CPU_load,taskmanager,backpressure,idle_time,busy_time,task_parallelism_LatencySink,task_parallelism_SessionWindow,task_parallelism_Source__BidsSource____BidsTimestampAssigner
17,2022-12-19 15:42:35,2022-12-19 15:42:35,255,4.25,2156027.0727272723,126.1272857142857,LatencySink,28188.45,308413102.0,0.7516085210641033,21.0,521.5833333333334,0.2629523809523809,0.58409126984127,1.0,13.0,14.0
18,2022-12-19 15:42:50,2022-12-19 15:42:50,270,4.5,2159850.509090909,133.45242857142856,LatencySink,26909.83333333333,320873293.0,0.7684289931293429,21.0,562.5,0.2561666666666666,0.5753611111111111,1.0,13.0,14.0
19,2022-12-19 15:43:05,2022-12-19 15:43:05,285,4.75,2159818.345454545,,,,,0.0128796261901932,0.0,563.5,0.2522968253968254,0.575867724867725,,,
20,2022-12-19 15:43:20,2022-12-19 15:43:20,300,5.0,2161280.145454545,,,,,0.0154165859798774,4.0,567.2857142857143,0.2516825396825397,0.5746904761904763,,,
21,2022-12-19 15:43:35,2022-12-19 15:43:35,315,5.25,2160638.6,146.1173333333333,,,,0.4413204772209842,24.0,557.5,0.1302916666666667,0.7813035714285713,,15.0,12.0
22,2022-12-19 15:43:50,2022-12-19 15:43:50,330,5.5,2161069.036363636,188.73371428571429,LatencySink,2060.3,439417027.0,0.7392532861629502,24.0,595.0,0.2419817708333333,0.6031640625,1.0,16.0,14.0
23,2022-12-19 15:44:05,2022-12-19 15:44:05,345,5.75,2161485.6909090905,190.37585714285717,LatencySink,9495.416666666666,449885044.0,0.8100371677126134,24.0,292.0,0.3267757936507936,0.6130694444444446,1.0,16.0,14.0
24,2022-12-19 15:44:20,2022-12-19 15:44:20,360,6.0,2145058.709090909,193.56757142857143,LatencySink,19550.366666666665,456203575.0,0.8245122549019608,24.0,308.3333333333333,0.3152374999999999,0.6178652777777777,1.0,16.0,14.0
25,2022-12-19 15:44:35,2022-12-19 15:44:35,375,6.25,2121121.309090909,192.7082857142857,LatencySink,29309.13333333333,466753018.0,0.7705914740896358,24.0,310.9166666666667,0.3423298611111112,0.5835381944444444,1.0,16.0,14.0
26,2022-12-19 15:44:50,2022-12-19 15:44:50,390,6.5,2094650.709090909,203.04042857142852,LatencySink,35258.4,478959562.0,0.7859386886537559,24.0,294.25,0.353375,0.5693159722222223,1.0,16.0,14.0
27,2022-12-19 15:45:05,2022-12-19 15:45:05,405,6.75,2070259.4909090907,187.60157142857145,LatencySink,38494.6,485210631.0,0.808547118847539,24.0,349.16666666666663,0.3191284722222222,0.5898055555555556,1.0,16.0,14.0
28,2022-12-19 15:45:20,2022-12-19 15:45:20,420,7.0,2052677.527272727,,LatencySink,36904.96666666667,,0.25930514701706,,357.72727272727275,0.3276325757575757,0.5785909090909092,1.0,1.0,
29,2022-12-19 15:45:35,2022-12-19 15:45:35,435,7.25,1997361.3454545448,,,,,0.1095613843943526,3.0,402.75,0.3238124999999999,0.5763645833333335,,,
30,2022-12-19 15:45:50,2022-12-19 15:45:50,450,7.5,1940969.0727272723,,,,,0.0147537382204301,6.0,345.2,0.2976486111111111,0.618901388888889,,,
31,2022-12-19 15:46:05,2022-12-19 15:46:05,465,7.75,1891150.709090909,260.9405,LatencySink,346.7,580121940.0,0.5324004029503793,29.0,500.0,0.2297264150943396,0.6755628930817609,1.0,20.0,16.0
32,2022-12-19 15:46:20,2022-12-19 15:46:20,480,8.0,1893498.4545454544,248.134,LatencySink,2541.9666666666667,590803476.0,0.6597488008409527,29.0,431.4,0.3307172413793103,0.5760206896551724,1.0,20.0,16.0
33,2022-12-19 15:46:35,2022-12-19 15:46:35,495,8.25,1914174.0,255.853875,LatencySink,14219.233333333334,593661627.0,0.7328780167239307,29.0,326.125,0.3456211685823755,0.5818548850574712,1.0,20.0,16.0
34,2022-12-19 15:46:50,2022-12-19 15:46:50,510,8.5,1934522.9818181817,254.756,LatencySink,24985.43333333333,597699264.0,0.826672489043733,29.0,341.0909090909091,0.3593712121212121,0.562689655172414,1.0,20.0,16.0
35,2022-12-19 15:47:05,2022-12-19 15:47:05,525,8.75,1955782.3636363635,253.184125,LatencySink,38206.6,597517689.0,0.8822035980809114,29.0,323.8333333333333,0.3831896551724137,0.5432614942528737,1.0,20.0,16.0
36,2022-12-19 15:47:20,2022-12-19 15:47:20,540,9.0,1921639.4909090907,264.653125,LatencySink,50065.5,598424565.0,0.6189990282292297,29.0,306.75,0.3457557471264368,0.5850488505747127,1.0,20.0,16.0
37,2022-12-19 15:47:35,2022-12-19 15:47:35,555,9.25,1857364.7818181815,263.509,LatencySink,48665.16666666666,596738418.0,0.733344102323426,29.0,379.75000000000006,0.3403189655172414,0.5758563218390802,1.0,20.0,16.0
38,2022-12-19 15:47:50,2022-12-19 15:47:50,570,9.5,1790912.509090909,,,,,0.0145807858592834,,386.7000000000001,0.3219681992337164,0.597831417624521,,,
39,2022-12-19 15:48:05,2022-12-19 15:48:05,585,9.75,1723388.0545454544,,,,,0.0278235759137914,7.0,414.7142857142857,0.3409655172413792,0.5759351395730706,,,
40,2022-12-19 15:48:20,2022-12-19 15:48:20,600,10.0,1715936.1818181816,250.44600000000003,LatencySink,0.0,,0.1990485635440926,8.0,445.25,0.1996192810457517,,1.0,14.0,12.0
41,2022-12-19 15:48:35,2022-12-19 15:48:35,615,10.25,1726394.1818181816,299.8519999999999,LatencySink,3360.633333333333,652532109.0,0.6157925404812381,35.0,506.0,0.3017830459770115,,1.0,24.0,20.0
42,2022-12-19 15:48:50,2022-12-19 15:48:50,630,10.5,1734893.2181818185,319.58430000000004,LatencySink,14159.75,654932332.0,0.6684917055466878,35.0,365.57142857142856,0.3581360544217687,,1.0,24.0,20.0
43,2022-12-19 15:49:05,2022-12-19 15:49:05,645,10.75,1744516.3272727272,305.4646,LatencySink,23972.43333333333,656126207.0,0.5789008744319103,35.0,376.6,0.3719952380952381,,1.0,24.0,20.0
44,2022-12-19 15:49:20,2022-12-19 15:49:20,660,11.0,1715748.6,322.3825,LatencySink,32639.616666666665,656113166.0,0.5362176771916778,35.0,425.8333333333333,0.4020333333333333,0.511445238095238,1.0,24.0,20.0
45,2022-12-19 15:49:35,2022-12-19 15:49:35,675,11.25,1653298.018181818,325.4482,LatencySink,48376.35,655995130.0,0.7571957286211187,35.0,403.5833333333333,0.4356714285714286,0.4640095238095238,1.0,24.0,20.0
46,2022-12-19 15:49:50,2022-12-19 15:49:50,690,11.5,1591960.5818181816,298.2675,LatencySink,74946.48333333334,653959082.0,0.7425142171154175,35.0,433.0,0.4040285714285714,0.4820000000000001,1.0,24.0,20.0
47,2022-12-19 15:50:05,2022-12-19 15:50:05,705,11.75,1530601.7636363634,296.787,,,131605435.0,0.2078303640824851,35.0,426.6363636363636,0.392487012987013,0.4941603896103896,,4.0,4.0
48,2022-12-19 15:50:20,2022-12-19 15:50:20,720,12.0,1515010.945454545,,,,,0.0883717456375531,8.0,464.125,0.3849313492063492,0.4981476190476191,,,
49,2022-12-19 15:50:35,2022-12-19 15:50:35,735,12.25,1503770.0,,,,,0.012227034401357,8.0,371.8,0.3463771428571429,0.5645580952380951,,,
50,2022-12-19 15:50:50,2022-12-19 15:50:50,750,12.5,1492823.054545455,337.33108333333337,LatencySink,1659.65,598209226.0,0.5139498158425416,41.0,427.6666666666667,0.2761096491228071,0.6410109649122806,1.0,28.0,24.0
51,2022-12-19 15:51:05,2022-12-19 15:51:05,765,12.75,1481078.509090909,329.26125,LatencySink,10927.7,598315336.0,0.71251841899987,41.0,346.83333333333337,0.3441357723577236,0.5817430894308945,1.0,28.0,24.0
52,2022-12-19 15:51:20,2022-12-19 15:51:20,780,13.0,1465443.418181818,320.8033333333334,LatencySink,24643.166666666668,598315336.0,0.688419640583506,41.0,297.6666666666667,0.3533550135501354,0.5794691734417343,1.0,28.0,24.0
53,2022-12-19 15:51:35,2022-12-19 15:51:35,795,13.25,1435286.7999999998,318.75925,LatencySink,42034.51666666667,598315336.0,0.7180248019290746,41.0,303.8333333333333,0.3495868440502587,0.5798519955654104,1.0,28.0,24.0
54,2022-12-19 15:51:50,2022-12-19 15:51:50,810,13.5,1404646.1636363636,292.87425,LatencySink,55034.61666666667,580894636.0,0.7575550265156047,41.0,315.5,0.3817743902439024,0.5486260162601628,1.0,28.0,24.0
55,2022-12-19 15:52:05,2022-12-19 15:52:05,825,13.75,1375074.8545454545,289.2458333333334,LatencySink,66258.45,580894636.0,0.8330572619291617,41.0,285.25,0.3457154471544715,0.5875650406504067,1.0,28.0,24.0
56,2022-12-19 15:52:20,2022-12-19 15:52:20,840,14.0,1352356.690909091,279.7146666666667,LatencySink,68800.78333333334,534669428.0,0.7851544715447155,41.0,332.5833333333333,0.3479735772357722,0.5746077235772359,1.0,28.0,24.0
57,2022-12-19 15:52:35,2022-12-19 15:52:35,855,14.25,1314976.7999999998,,,,,0.0119297531309813,,349.2,0.3495634146341463,0.5740360433604336,,,
58,2022-12-19 15:52:50,2022-12-19 15:52:50,870,14.5,1277171.109090909,,,,,0.011681999532196,3.0,336.0,0.3439053426248549,0.5826544715447154,,,
59,2022-12-19 15:53:05,2022-12-19 15:53:05,885,14.75,1238901.527272727,141.66825,,,,0.0766425355588801,43.0,432.75,0.2866430817610062,0.6409072327044025,,8.0,8.0
60,2022-12-19 15:53:20,2022-12-19 15:53:20,900,15.0,1218873.7454545456,320.2767692307692,LatencySink,4033.8,493318974.0,0.6461401668519807,43.0,468.0,0.3158636363636365,0.6083896103896101,1.0,29.0,26.0
61,2022-12-19 15:53:35,2022-12-19 15:53:35,915,15.25,1193563.3454545452,309.82499999999993,LatencySink,19406.783333333333,493318974.0,0.7812541515549137,43.0,309.3333333333333,0.3402751937984495,0.592736434108527,1.0,29.0,26.0
62,2022-12-19 15:53:50,2022-12-19 15:53:50,930,15.5,1167925.1636363636,281.213,LatencySink,37030.583333333336,493318974.0,0.8305178815712331,43.0,259.66666666666663,0.3402844961240309,0.6003457364341083,1.0,29.0,26.0
63,2022-12-19 15:54:05,2022-12-19 15:54:05,945,15.75,1142196.309090909,269.4314615384616,LatencySink,52275.15,487446653.0,0.6511065239909893,43.0,279.75,0.3439418604651162,0.5869302325581394,1.0,29.0,26.0
64,2022-12-19 15:54:20,2022-12-19 15:54:20,960,16.0,1129954.2181818185,265.4483846153846,LatencySink,60778.41666666666,457373545.0,0.7418388704318937,43.0,293.0,0.353860465116279,0.5738507751937986,1.0,29.0,26.0
65,2022-12-19 15:54:35,2022-12-19 15:54:35,975,16.25,1145094.4,245.49746153846155,LatencySink,58188.51666666667,448096973.0,0.7819046113159851,43.0,377.83333333333337,0.3526976744186046,0.5495717054263567,1.0,29.0,26.0
66,2022-12-19 15:54:50,2022-12-19 15:54:50,990,16.5,1159901.0727272728,282.1564285714286,,,213697484.0,0.3191397723847157,,442.3636363636364,0.3511578576462297,0.5329436222692037,,9.0,13.0
67,2022-12-19 15:55:05,2022-12-19 15:55:05,1005,16.75,1189385.2545454544,,,,,0.0814918404165158,3.0,464.44444444444446,0.3606824935400516,0.5154273255813953,,,
68,2022-12-19 15:55:20,2022-12-19 15:55:20,1020,17.0,1159686.7454545454,,,,,0.0137027604798441,7.0,509.8333333333333,0.3681496124031007,0.4996914728682171,,,
69,2022-12-19 15:55:35,2022-12-19 15:55:35,1035,17.25,1089352.109090909,284.25271428571426,LatencySink,0.0,388849697.0,0.5062673473374857,48.0,500.0,0.1939981684981684,0.71528021978022,1.0,33.0,28.0
70,2022-12-19 15:55:50,2022-12-19 15:55:50,1050,17.5,1019925.3090909092,283.0489285714286,LatencySink,10661.433333333332,389625330.0,0.6204904744699297,48.0,562.2,0.3210354166666667,0.564375,1.0,33.0,28.0
71,2022-12-19 15:56:05,2022-12-19 15:56:05,1065,17.75,949105.5454545454,256.4899285714285,LatencySink,22878.566666666666,389625330.0,0.7161969572794152,48.0,408.375,0.3632674851190476,0.5487540922619049,1.0,33.0,28.0
72,2022-12-19 15:56:20,2022-12-19 15:56:20,1080,18.0,920189.2909090908,226.20935714285716,LatencySink,39231.71666666667,389625330.0,0.7562117825391026,48.0,341.9090909090909,0.3645585227272727,0.5625274621212121,1.0,33.0,28.0
73,2022-12-19 15:56:35,2022-12-19 15:56:35,1095,18.25,888452.5636363636,210.0398571428572,LatencySink,55705.4,357099320.0,0.8609945311457917,48.0,302.4166666666667,0.4041545138888888,0.5306840277777778,1.0,33.0,28.0
74,2022-12-19 15:56:50,2022-12-19 15:56:50,1110,18.5,857289.109090909,163.76321428571427,LatencySink,62548.083333333336,357099320.0,0.82761116733018,48.0,201.91666666666669,0.3725052083333333,0.5849010416666667,1.0,33.0,28.0
75,2022-12-19 15:57:05,2022-12-19 15:57:05,1125,18.75,825360.1818181818,153.22771428571428,LatencySink,68280.4,283095799.0,0.8530062483326661,48.0,198.5,0.358576388888889,0.5994288194444445,1.0,33.0,28.0
76,2022-12-19 15:57:20,2022-12-19 15:57:20,1140,19.0,825711.3818181818,,,,,0.020627402439244,,209.4,0.3523585227272727,0.6043456439393943,,,
77,2022-12-19 15:57:35,2022-12-19 15:57:35,1155,19.25,840966.2363636363,,,,,0.0309685003022038,9.0,228.7142857142857,0.3565375744047619,0.5988787202380952,,,
78,2022-12-19 15:57:50,2022-12-19 15:57:50,1170,19.5,856569.5636363636,92.67833333333331,,,,0.0746285829029251,57.0,231.75,0.2730359374999999,,,12.0,6.0
79,2022-12-19 15:58:05,2022-12-19 15:58:05,1185,19.75,871506.4545454545,164.413625,LatencySink,302.76666666666665,203983852.0,0.5919083797261594,57.0,483.0,0.3057325396825398,,1.0,40.0,32.0
80,2022-12-19 15:58:20,2022-12-19 15:58:20,1200,20.0,854776.6545454545,135.068375,LatencySink,15590.033333333333,203983852.0,0.6200296203344661,57.0,290.1428571428572,0.394017543859649,,1.0,40.0,32.0
81,2022-12-19 15:58:35,2022-12-19 15:58:35,1215,20.25,811049.8909090909,100.51125,LatencySink,32207.566666666666,203983852.0,0.6114873732994504,57.0,211.2,0.4423869395711502,,1.0,40.0,32.0
82,2022-12-19 15:58:50,2022-12-19 15:58:50,1230,20.5,772612.8545454545,72.04774999999998,LatencySink,50273.15,200015960.0,0.5815266597867217,57.0,180.5,0.4824999999999999,0.4868918128654971,1.0,40.0,32.0
83,2022-12-19 15:59:05,2022-12-19 15:59:05,1245,20.75,731356.3999999999,43.29987500000001,LatencySink,70088.66666666667,159950525.0,0.5176538404835618,57.0,67.0,0.5540614035087718,0.4372149122807017,1.0,40.0,32.0
84,2022-12-19 15:59:20,2022-12-19 15:59:20,1260,21.0,714049.6909090909,29.0783125,LatencySink,74017.21666666666,152633497.0,0.3995778375553283,57.0,12.666666666666668,0.5848845029239768,0.4134649122807018,1.0,40.0,32.0
85,2022-12-19 15:59:35,2022-12-19 15:59:35,1275,21.25,688524.9454545453,4.06225,LatencySink,77079.45,89797995.0,0.2996872275740897,57.0,7.333333333333332,0.6316929824561401,0.3676184210526315,1.0,40.0,32.0
86,2022-12-19 15:59:50,2022-12-19 15:59:50,1290,21.5,664874.3272727273,0.00575,LatencySink,77062.43333333333,89067812.0,0.1868822584396177,57.0,4.583333333333334,0.6964298245614033,0.303312865497076,1.0,40.0,32.0
87,2022-12-19 16:00:05,2022-12-19 16:00:05,1305,21.75,641617.6545454545,0.006,LatencySink,60384.93333333333,28005750.0,0.1734270819303426,57.0,1.166666666666667,0.7688040935672513,0.2311461988304093,1.0,40.0,32.0
88,2022-12-19 16:00:20,2022-12-19 16:00:20,1320,22.0,614059.6,0.0098749999999999,LatencySink,44615.2,28005592.0,0.1388132705345158,57.0,0.0,0.8330219298245614,0.1669780701754386,1.0,40.0,32.0
89,2022-12-19 16:00:35,2022-12-19 16:00:35,1335,22.25,565352.0727272728,0.0068125,LatencySink,28052.63333333333,39139.0,0.137756307628701,57.0,0.0,0.879190058479532,0.1208099415204678,1.0,40.0,32.0
90,2022-12-19 16:00:50,2022-12-19 16:00:50,1350,22.5,516583.8545454545,0.007125,LatencySink,12486.766666666666,38135.0,0.1361525218082064,57.0,0.0,0.902030701754386,0.097969298245614,1.0,40.0,32.0
91,2022-12-19 16:01:05,2022-12-19 16:01:05,1365,22.75,468129.1636363637,0.006125,LatencySink,11521.966666666667,31620.0,0.1312387605206099,57.0,0.0,0.9088961988304092,0.0911038011695906,1.0,40.0,32.0
92,2022-12-19 16:01:20,2022-12-19 16:01:20,1380,23.0,464247.8181818181,0.0085625,LatencySink,10567.833333333334,43735.0,0.1397758035318721,57.0,0.0,0.914498538011696,0.085501461988304,1.0,40.0,32.0
93,2022-12-19 16:01:35,2022-12-19 16:01:35,1395,23.25,475506.1818181818,0.006,LatencySink,10041.633333333331,43862.0,0.1415789521705279,57.0,0.0,0.9131286549707608,0.0868713450292397,1.0,40.0,32.0
94,2022-12-19 16:01:50,2022-12-19 16:01:50,1410,23.5,487287.0,0.0050625,LatencySink,10271.05,45768.0,0.1431376104112766,57.0,0.0,0.9113333333333332,0.0886666666666666,1.0,40.0,32.0
95,2022-12-19 16:02:05,2022-12-19 16:02:05,1425,23.75,499536.9818181818,0.00525,LatencySink,10531.683333333332,42700.0,0.1484606113140235,57.0,0.0,0.9096505847953216,0.0903494152046783,1.0,40.0,32.0
96,2022-12-19 16:02:20,2022-12-19 16:02:20,1440,24.0,493703.9272727273,0.007,LatencySink,10762.966666666667,28260.0,0.1561221308590718,,0.0,0.9084306220095696,0.0915693779904306,1.0,19.0,14.0
97,2022-12-19 16:02:35,2022-12-19 16:02:35,1455,24.25,475497.2727272727,,,,,0.0093487092483424,,0.0,0.9082636452241716,0.0917363547758284,,,
98,2022-12-19 16:02:50,2022-12-19 16:02:50,1470,24.5,457118.05454545456,,,,,0.0103982006855126,0.0,0.0,0.9081596491228072,0.0918403508771929,,,
99,2022-12-19 16:03:05,2022-12-19 16:03:05,1485,24.75,439316.76363636367,1.2278333333333338,LatencySink,2318.333333333333,16080850.0,0.5766323587127159,32.0,18.0,0.6591329588014981,0.3399700374531834,1.0,19.0,24.0
100,2022-12-19 16:03:20,2022-12-19 16:03:20,1500,25.0,430874.4727272727,0.0076666666666666,LatencySink,9050.433333333332,16080850.0,0.20321875,32.0,9.0,0.5728802083333332,0.4255052083333332,1.0,19.0,24.0
101,2022-12-19 16:03:35,2022-12-19 16:03:35,1515,25.25,420561.8545454545,0.0075,LatencySink,11311.983333333334,16080850.0,0.1883065476190476,32.0,5.625,0.6853302951388889,0.3136714409722222,1.0,19.0,24.0
102,2022-12-19 16:03:50,2022-12-19 16:03:50,1530,25.5,410176.1636363637,0.0050833333333333,LatencySink,13474.566666666668,16080850.0,0.1976063829787234,32.0,4.090909090909091,0.7369240056818182,0.2624008049242424,1.0,19.0,24.0
103,2022-12-19 16:04:05,2022-12-19 16:04:05,1545,25.75,399893.61818181816,0.0054166666666666,LatencySink,13284.9,51646.0,0.1839687499999999,32.0,3.75,0.8700000000000001,0.1298333333333334,1.0,19.0,24.0
104,2022-12-19 16:04:20,2022-12-19 16:04:20,1560,26.0,377089.2,0.00975,LatencySink,8726.15,52562.0,0.1202760416666666,32.0,0.0,0.8814635416666665,0.1185677083333333,1.0,19.0,24.0
105,2022-12-19 16:04:35,2022-12-19 16:04:35,1575,26.25,332278.07272727275,0.0064166666666666,LatencySink,8243.616666666667,29518.0,0.11571875,32.0,0.0,0.8919739583333335,0.1080390624999999,1.0,19.0,24.0
106,2022-12-19 16:04:50,2022-12-19 16:04:50,1590,26.5,287427.38181818184,,,,,0.0143947787102883,,0.0,0.8987538194444444,0.1012274305555555,,,
107,2022-12-19 16:05:05,2022-12-19 16:05:05,1605,26.75,242676.63636363635,,,,,0.0087563142203916,1.0,0.0,0.908520089285714,0.0914754464285714,,,
108,2022-12-19 16:05:20,2022-12-19 16:05:20,1620,27.0,230513.1272727273,22.869333333333334,LatencySink,0.0,8437536.0,0.4531869541060508,22.0,0.0,0.5479351851851852,0.4521064814814814,1.0,12.0,18.0
109,2022-12-19 16:05:35,2022-12-19 16:05:35,1635,27.25,223663.2363636364,0.0068888888888888,LatencySink,4283.916666666667,8437536.0,0.1699006875477463,22.0,12.0,0.7455613207547169,0.2542169811320754,1.0,12.0,18.0
110,2022-12-19 16:05:50,2022-12-19 16:05:50,1650,27.5,216845.9090909091,0.0078888888888888,LatencySink,5424.483333333334,8437536.0,0.175989898989899,22.0,6.857142857142858,0.6718246753246755,0.3276363636363636,1.0,12.0,18.0
111,2022-12-19 16:06:05,2022-12-19 16:06:05,1665,27.75,210265.16363636364,0.0068888888888888,LatencySink,6561.433333333333,8437536.0,0.1478925619834711,22.0,4.800000000000001,0.7408909090909088,0.258731818181818,1.0,12.0,18.0
112,2022-12-19 16:06:20,2022-12-19 16:06:20,1680,28.0,208953.03636363635,0.007,LatencySink,7677.366666666667,32074.0,0.1533471074380165,22.0,4.0,0.843223484848485,0.1564621212121212,1.0,12.0,18.0
113,2022-12-19 16:06:35,2022-12-19 16:06:35,1695,28.25,209448.6545454545,0.0093333333333333,LatencySink,4546.116666666667,34006.0,0.1543763213530655,22.0,0.0,0.9043674242424242,0.0956325757575757,1.0,12.0,18.0
114,2022-12-19 16:06:50,2022-12-19 16:06:50,1710,28.5,210105.10909090907,0.0098888888888888,LatencySink,4555.883333333333,35275.0,0.1407107438016528,22.0,0.0,0.9043446969696968,0.095655303030303,1.0,12.0,18.0
115,2022-12-19 16:07:05,2022-12-19 16:07:05,1725,28.75,210751.5636363637,0.01,,,4584.0,0.1572444292346488,22.0,0.0,0.9056002066115704,0.0943997933884297,,4.0,2.0
116,2022-12-19 16:07:20,2022-12-19 16:07:20,1740,29.0,207707.7090909091,,,,,0.0081652185705666,0.0,0.0,0.90645202020202,0.0935479797979797,,,
117,2022-12-19 16:07:35,2022-12-19 16:07:35,1755,29.25,201029.92727272728,,,,,0.0103658906062161,0.0,0.0,0.907410606060606,0.0925893939393939,,,
118,2022-12-19 16:07:50,2022-12-19 16:07:50,1770,29.5,194328.2,1.6354,LatencySink,1426.7,7138126.0,0.4816972185323833,13.0,21.333333333333336,0.6589714285714287,0.3394857142857143,1.0,7.0,10.0
119,2022-12-19 16:08:05,2022-12-19 16:08:05,1785,29.75,187537.18181818185,0.0054,LatencySink,4009.9166666666665,7138126.0,0.2306477732793522,13.0,13.8,0.5373512820512819,0.4594974358974359,1.0,7.0,10.0
120,2022-12-19 16:08:20,2022-12-19 16:08:20,1800,30.0,180617.85454545452,0.013,LatencySink,5027.283333333334,7138126.0,0.1633684210526315,13.0,8.625,0.6518931623931624,0.3460502136752136,1.0,7.0,10.0
121,2022-12-19 16:08:35,2022-12-19 16:08:35,1815,30.25,168359.7818181818,0.0121999999999999,LatencySink,5932.733333333334,7138126.0,0.155381037567084,13.0,6.2727272727272725,0.7149318181818181,0.2835407925407925,1.0,7.0,10.0
122,2022-12-19 16:08:50,2022-12-19 16:08:50,1830,30.5,156250.94545454544,0.0154,LatencySink,5275.333333333333,52845.0,0.1465874125874126,13.0,5.749999999999999,0.8732564102564104,0.1262948717948717,1.0,7.0,10.0
123,2022-12-19 16:09:05,2022-12-19 16:09:05,1845,30.75,143936.8909090909,0.0132,LatencySink,3470.45,54810.0,0.1484142011834319,13.0,0.0,0.8933333333333334,0.1066666666666666,1.0,7.0,10.0
124,2022-12-19 16:09:20,2022-12-19 16:09:20,1860,31.0,153303.5090909091,0.0108,LatencySink,3230.85,46950.0,0.1984579606440071,13.0,0.0,0.8979230769230769,0.102076923076923,1.0,7.0,10.0
125,2022-12-19 16:09:35,2022-12-19 16:09:35,1875,31.25,179294.59999999998,,,,,0.0091630591630591,,0.0,0.8950042735042735,0.1049957264957265,,,
126,2022-12-19 16:09:50,2022-12-19 16:09:50,1890,31.5,204975.6545454545,,,,,0.0167290914501867,3.0,0.0,0.8924304029304029,0.107569597069597,,,
