,timestamp,datetime,seconds,minutes,input_rate,latency,task_name,throughput,lag,CPU_load,taskmanager,backpressure,idle_time,busy_time,task_parallelism_LatencySink,task_parallelism_SessionWindow,task_parallelism_Source__BidsSource____BidsTimestampAssigner
17,2022-12-19 18:07:59,2022-12-19 18:07:59,255,4.25,2155433.327272727,118.073625,LatencySink,27451.966666666667,283243680.0,0.8014785664963658,25.0,311.4,0.2475768888888889,0.6661711111111112,2.0,15.0,16.0
18,2022-12-19 18:08:14,2022-12-19 18:08:14,270,4.5,2158306.309090909,120.9585,LatencySink,40665.01666666666,285682800.0,0.817067184438993,25.0,365.00000000000006,0.26663,0.6332733333333335,2.0,15.0,16.0
19,2022-12-19 18:08:29,2022-12-19 18:08:29,285,4.75,2160928.381818182,116.571625,LatencySink,49876.316666666666,286517019.0,0.8172441413488472,25.0,333.5,0.2843133333333333,0.6191500000000001,2.0,15.0,16.0
20,2022-12-19 18:08:44,2022-12-19 18:08:44,300,5.0,2162862.672727273,122.191125,LatencySink,52847.21666666666,286869363.0,0.8036580219316107,25.0,360.4166666666666,0.2748333333333332,0.62301,2.0,15.0,16.0
21,2022-12-19 18:08:59,2022-12-19 18:08:59,315,5.25,2162523.4727272727,105.07,,,39799989.0,0.464416182259909,,364.1818181818182,0.2840524242424242,0.6152809090909092,,2.0,2.0
22,2022-12-19 18:09:14,2022-12-19 18:09:14,330,5.5,2138543.2181818183,,,,,0.0114024112981167,0.0,341.875,0.2902083333333333,0.6158722222222223,,,
23,2022-12-19 18:09:29,2022-12-19 18:09:29,345,5.75,2127725.290909091,,,,,0.0148021099799757,2.0,349.0,0.2961586666666666,0.6115,,,
24,2022-12-19 18:09:44,2022-12-19 18:09:44,360,6.0,2121370.145454545,165.61775,LatencySink,630.3666666666667,382899786.0,0.5257579270912641,21.0,500.0,0.2098876811594203,0.6847826086956521,2.0,11.0,16.0
25,2022-12-19 18:09:59,2022-12-19 18:09:59,375,6.25,2096528.4545454544,165.66725,LatencySink,7977.75,393073314.0,0.7776483108500499,21.0,489.6,0.2429174603174603,0.6016317460317461,2.0,11.0,16.0
26,2022-12-19 18:10:14,2022-12-19 18:10:14,390,6.5,2107539.454545454,172.017875,LatencySink,17490.133333333335,400209354.0,0.7230553230410706,21.0,453.875,0.258396164021164,0.5892354497354497,2.0,11.0,16.0
27,2022-12-19 18:10:29,2022-12-19 18:10:29,405,6.75,2080592.8545454545,179.047125,LatencySink,28095.45,407370492.0,0.7235706158306778,21.0,460.9166666666666,0.2605941558441558,0.5761049783549782,2.0,11.0,16.0
28,2022-12-19 18:10:44,2022-12-19 18:10:44,420,7.0,2060829.3818181816,183.887625,LatencySink,37944.93333333333,415767807.0,0.6807570788468277,21.0,514.0,0.2934801587301587,0.5229365079365078,2.0,11.0,16.0
29,2022-12-19 18:10:59,2022-12-19 18:10:59,435,7.25,2009257.763636364,180.06962500000003,LatencySink,40329.41666666666,420243132.0,0.7165511388704666,21.0,518.0,0.2736230158730159,0.5408373015873017,2.0,11.0,16.0
30,2022-12-19 18:11:14,2022-12-19 18:11:14,450,7.5,1959098.5454545452,189.209,LatencySink,42024.13333333333,423177270.0,0.7337454931071049,21.0,533.6666666666667,0.2666666666666666,0.5382460317460318,2.0,11.0,16.0
31,2022-12-19 18:11:29,2022-12-19 18:11:29,465,7.75,1908630.0727272728,,,,,0.0157071616018512,0.0,529.4444444444445,0.2667592592592592,0.5381899470899472,,,
32,2022-12-19 18:11:44,2022-12-19 18:11:44,480,8.0,1886156.4909090907,214.38966666666667,LatencySink,0.0,475451416.0,0.5874985909047786,18.0,523.8571428571429,0.1538528693528693,0.7337002442002442,2.0,10.0,12.0
33,2022-12-19 18:11:59,2022-12-19 18:11:59,495,8.25,1906346.1272727277,215.15166666666667,LatencySink,15245.233333333334,484922920.0,0.6991913402501637,18.0,514.0,0.266809829059829,0.5933440170940171,2.0,10.0,12.0
34,2022-12-19 18:12:14,2022-12-19 18:12:14,510,8.5,1927454.690909091,229.20783333333333,LatencySink,22566.916666666664,493019968.0,0.7120402476780187,18.0,505.0,0.3104567307692307,0.590963598901099,2.0,10.0,12.0
35,2022-12-19 18:12:29,2022-12-19 18:12:29,525,8.75,1948582.818181818,238.22933333333333,LatencySink,30103.88333333333,501692264.0,0.698046985503658,18.0,360.8,0.31895,0.5824126262626262,2.0,10.0,12.0
36,2022-12-19 18:12:44,2022-12-19 18:12:44,540,9.0,1951033.709090909,225.5138333333333,LatencySink,37338.96666666667,509656888.0,0.7206779448906934,18.0,402.5,0.3585648148148148,0.5270092592592592,2.0,10.0,12.0
37,2022-12-19 18:12:59,2022-12-19 18:12:59,555,9.25,1882935.6,238.13916666666665,LatencySink,29397.516666666663,514161680.0,0.7003433021787526,18.0,378.6666666666667,0.3410416666666666,0.5441574074074075,2.0,10.0,12.0
38,2022-12-19 18:13:14,2022-12-19 18:13:14,570,9.5,1815898.727272727,243.33716666666663,LatencySink,29491.2,518978220.0,0.7444727154881131,18.0,400.8333333333333,0.3284259259259258,0.5458055555555555,2.0,10.0,12.0
39,2022-12-19 18:13:29,2022-12-19 18:13:29,585,9.75,1747999.4,246.3648333333333,LatencySink,28796.733333333334,525890084.0,0.6475123679101271,18.0,423.75,0.3233935185185185,0.5446064814814815,2.0,10.0,12.0
40,2022-12-19 18:13:44,2022-12-19 18:13:44,600,10.0,1712505.709090909,,,,,0.1252720448561785,,449.27272727272725,0.3236030303030303,0.5370974747474747,,,
41,2022-12-19 18:13:59,2022-12-19 18:13:59,615,10.25,1723640.818181818,,,,,0.0119853357936888,2.0,480.875,0.3189037698412699,0.5317519841269841,,,
42,2022-12-19 18:14:14,2022-12-19 18:14:14,630,10.5,1734239.018181818,230.22625,LatencySink,0.0,448156280.0,0.1847361310737036,19.0,505.6,0.2064535714285714,0.6928339285714284,2.0,4.0,8.0
43,2022-12-19 18:14:29,2022-12-19 18:14:29,645,10.75,1743587.981818182,282.7138,LatencySink,14973.283333333333,623129567.0,0.5952842537259704,19.0,578.0,0.3096328828828829,0.5824189189189188,2.0,12.0,10.0
44,2022-12-19 18:14:44,2022-12-19 18:14:44,660,11.0,1740199.5454545454,308.60940000000005,LatencySink,21142.783333333333,629376419.0,0.633202786867501,19.0,181.2857142857143,0.3949974937343359,0.5702882205513784,2.0,12.0,10.0
45,2022-12-19 18:14:59,2022-12-19 18:14:59,675,11.25,1678151.018181818,304.0224,LatencySink,27875.63333333333,631617895.0,0.6445520855550582,19.0,183.4,0.4131853801169591,0.5492321637426901,2.0,12.0,10.0
46,2022-12-19 18:15:14,2022-12-19 18:15:14,690,11.5,1616010.9090909092,291.75,LatencySink,35349.75,632642710.0,0.6679734832170443,19.0,212.5833333333333,0.4394736842105264,0.5161754385964912,2.0,12.0,10.0
47,2022-12-19 18:15:29,2022-12-19 18:15:29,705,11.75,1553019.5636363635,299.8122,LatencySink,26928.833333333336,632828940.0,0.6830062568265028,19.0,196.16666666666663,0.4590964912280702,0.4958070175438597,2.0,12.0,10.0
48,2022-12-19 18:15:44,2022-12-19 18:15:44,720,12.0,1519240.8545454545,294.8458,LatencySink,27835.533333333333,610631512.0,0.7335999231528297,19.0,263.25,0.4271140350877193,0.5097456140350878,2.0,12.0,10.0
49,2022-12-19 18:15:59,2022-12-19 18:15:59,735,12.25,1507770.6727272726,318.8555,,,247552330.0,0.6618069127180467,19.0,305.9166666666667,0.409536283891547,0.5177216905901117,,9.0,4.0
50,2022-12-19 18:16:14,2022-12-19 18:16:14,750,12.5,1496008.2545454544,,,,,0.0093338680042508,1.0,339.77777777777777,0.3960555555555555,0.5243786549707603,,,
51,2022-12-19 18:16:29,2022-12-19 18:16:29,765,12.75,1485862.9818181817,,,,,0.0103257935167573,2.0,355.83333333333337,0.3876824561403509,0.5247701754385965,,,
52,2022-12-19 18:16:44,2022-12-19 18:16:44,780,13.0,1475616.018181818,354.254,LatencySink,1584.0,631660172.0,0.5579942558045478,17.0,500.0,0.2584583333333333,0.6603148148148149,2.0,10.0,10.0
53,2022-12-19 18:16:59,2022-12-19 18:16:59,795,13.25,1446394.8363636364,348.1402,LatencySink,7886.433333333333,637394574.0,0.7259456268337294,17.0,368.4,0.2896921568627451,0.6253960784313726,2.0,10.0,10.0
54,2022-12-19 18:17:14,2022-12-19 18:17:14,810,13.5,1416758.4545454546,363.737,LatencySink,15890.116666666669,641474990.0,0.7052551132628154,17.0,374.375,0.3119575163398693,0.5962058823529413,2.0,10.0,10.0
55,2022-12-19 18:17:29,2022-12-19 18:17:29,825,13.75,1386498.4545454546,361.8182,LatencySink,23476.283333333333,645679925.0,0.6410819469825233,17.0,395.3636363636364,0.3256372549019607,0.5734986631016042,2.0,10.0,10.0
56,2022-12-19 18:17:44,2022-12-19 18:17:44,840,14.0,1365541.690909091,305.7338,LatencySink,58037.55,647857446.0,0.6755830073717466,17.0,384.3333333333333,0.380142156862745,0.5125686274509803,2.0,10.0,10.0
57,2022-12-19 18:17:59,2022-12-19 18:17:59,855,14.25,1327820.9272727272,308.2284,LatencySink,59987.48333333334,647857446.0,0.6930410251056944,17.0,379.9166666666667,0.3655931372549019,0.5303333333333332,2.0,10.0,10.0
58,2022-12-19 18:18:14,2022-12-19 18:18:14,870,14.5,1290467.509090909,311.05940000000004,LatencySink,60328.21666666667,615864336.0,0.6936830144656945,17.0,360.0,0.3612696078431373,0.5397745098039215,2.0,10.0,10.0
59,2022-12-19 18:18:29,2022-12-19 18:18:29,885,14.75,1251714.018181818,,,,,0.0119073372969602,,323.55555555555554,0.3594176470588235,0.5510026143790849,,,
60,2022-12-19 18:18:44,2022-12-19 18:18:44,900,15.0,1227529.2545454544,,,,,0.0098663262326874,0.0,310.8333333333333,0.3510378151260504,0.5678375350140056,,,
61,2022-12-19 18:18:59,2022-12-19 18:18:59,915,15.25,1202129.6727272726,347.15075,LatencySink,0.0,532758768.0,0.4821194338234181,14.0,324.66666666666663,0.1859569892473118,0.7671881720430108,2.0,8.0,8.0
62,2022-12-19 18:19:14,2022-12-19 18:19:14,930,15.5,1176715.3454545452,352.77075,LatencySink,4278.566666666667,538823364.0,0.6518320705175448,14.0,321.0,0.3428479166666666,0.5915479166666666,2.0,8.0,8.0
63,2022-12-19 18:19:29,2022-12-19 18:19:29,945,15.75,1151018.0909090908,369.027,LatencySink,11778.5,541159566.0,0.6369396135077408,14.0,242.57142857142856,0.3415752551020408,0.5926441326530612,2.0,8.0,8.0
64,2022-12-19 18:19:44,2022-12-19 18:19:44,960,16.0,1139453.3272727272,372.56175,LatencySink,17450.35,543791622.0,0.6259748649872564,14.0,255.81818181818184,0.3641298701298701,0.5652506493506493,2.0,8.0,8.0
65,2022-12-19 18:19:59,2022-12-19 18:19:59,975,16.25,1154492.945454545,365.8115,LatencySink,23214.43333333333,547384962.0,0.5789724344993269,14.0,318.75,0.4182321428571429,0.4971547619047619,2.0,8.0,8.0
66,2022-12-19 18:20:14,2022-12-19 18:20:14,990,16.5,1169975.7454545454,372.7675,LatencySink,24256.63333333333,550996710.0,0.602153224704516,14.0,300.41666666666663,0.4201130952380953,0.4988214285714286,2.0,8.0,8.0
67,2022-12-19 18:20:29,2022-12-19 18:20:29,1005,16.75,1184928.5454545454,302.7755,LatencySink,37234.68333333333,551737056.0,0.6708286021725762,14.0,287.0833333333333,0.4204107142857143,0.5017619047619047,2.0,8.0,8.0
68,2022-12-19 18:20:44,2022-12-19 18:20:44,1020,17.0,1183982.509090909,,,,,0.3604217215332544,,261.3636363636364,0.4169090909090909,0.5119220779220779,,,
69,2022-12-19 18:20:59,2022-12-19 18:20:59,1035,17.25,1113171.036363636,,LatencySink,0.0,,0.0247488261484775,0.0,244.625,0.3459558823529411,0.6016250000000001,1.0,2.0,
70,2022-12-19 18:21:14,2022-12-19 18:21:14,1050,17.5,1043210.4545454544,333.0366,LatencySink,240.0,427195827.0,0.6690597705987582,13.0,386.6666666666667,0.2942740740740741,0.6259234567901234,2.0,6.0,10.0
71,2022-12-19 18:21:29,2022-12-19 18:21:29,1065,17.75,973244.4909090908,341.9714,LatencySink,4847.066666666667,429432632.0,0.6443688399512575,13.0,465.1666666666666,0.3176446208112875,0.580620811287478,2.0,6.0,10.0
72,2022-12-19 18:21:44,2022-12-19 18:21:44,1080,18.0,931579.2727272728,346.2998,LatencySink,10533.983333333334,431043171.0,0.6411380048522906,13.0,502.0,0.2384076923076923,0.5850367521367522,2.0,6.0,10.0
73,2022-12-19 18:21:59,2022-12-19 18:21:59,1095,18.25,899760.1818181816,349.1366,LatencySink,16092.583333333332,431530870.0,0.6538151460942159,13.0,516.1666666666666,0.2546410256410256,0.559,2.0,6.0,10.0
74,2022-12-19 18:22:14,2022-12-19 18:22:14,1110,18.5,867653.9636363636,355.024,LatencySink,20719.8,432111370.0,0.6154942692253617,13.0,575.2499999999999,0.2835192307692308,0.501051282051282,2.0,6.0,10.0
75,2022-12-19 18:22:29,2022-12-19 18:22:29,1125,18.75,836387.9090909092,364.6576,LatencySink,20717.166666666664,432837685.0,0.6396993921829086,13.0,587.6666666666666,0.2789935897435897,0.5005192307692309,2.0,6.0,10.0
76,2022-12-19 18:22:44,2022-12-19 18:22:44,1140,19.0,821269.1090909091,361.9032,LatencySink,20865.566666666666,432890882.0,0.6312144522144522,13.0,586.75,0.2820128205128205,0.4960961538461538,2.0,6.0,10.0
77,2022-12-19 18:22:59,2022-12-19 18:22:59,1155,19.25,836868.290909091,368.5668,LatencySink,21185.066666666666,433522712.0,0.6538390695865589,13.0,588.6666666666667,0.2890192307692308,0.4896602564102564,2.0,6.0,10.0
78,2022-12-19 18:23:14,2022-12-19 18:23:14,1170,19.5,851408.6363636362,,,,,0.0104301254301254,,579.8888888888889,0.2861991452991453,0.4964213675213675,,,
79,2022-12-19 18:23:29,2022-12-19 18:23:29,1185,19.75,866321.0727272728,,,,,0.008897213294845,1.0,576.8333333333334,0.2852948717948718,0.5003589743589745,,,
80,2022-12-19 18:23:44,2022-12-19 18:23:44,1200,20.0,868793.1272727272,422.761,LatencySink,0.0,153071544.0,0.2444289686768678,10.0,579.6666666666666,0.2147685185185185,0.6321157407407406,1.0,3.0,2.0
81,2022-12-19 18:23:59,2022-12-19 18:23:59,1215,20.25,827461.7636363637,354.078,LatencySink,12854.816666666666,417578280.0,0.5663067873303167,10.0,425.0,0.329461111111111,0.5898111111111111,2.0,5.0,6.0
82,2022-12-19 18:24:14,2022-12-19 18:24:14,1230,20.5,786546.9090909092,317.8066666666667,LatencySink,15500.35,417787744.0,0.6222596980255517,10.0,361.7142857142857,0.3701761904761905,0.5354357142857142,2.0,5.0,6.0
83,2022-12-19 18:24:29,2022-12-19 18:24:29,1245,20.75,745756.4545454546,326.826,LatencySink,18921.666666666668,418459000.0,0.6296166666666666,10.0,420.7,0.3718677777777777,0.5141622222222222,2.0,5.0,6.0
84,2022-12-19 18:24:44,2022-12-19 18:24:44,1260,21.0,720193.0909090908,335.85,LatencySink,22146.916666666664,373228456.0,0.6275675579322638,10.0,494.5,0.3883583333333333,0.4808333333333334,2.0,5.0,6.0
85,2022-12-19 18:24:59,2022-12-19 18:24:59,1275,21.25,696511.9272727272,339.009,LatencySink,12514.416666666668,369486472.0,0.629103900021547,10.0,543.6666666666667,0.386425,0.4635416666666667,2.0,5.0,6.0
86,2022-12-19 18:25:14,2022-12-19 18:25:14,1290,21.5,672991.3636363635,356.947,LatencySink,12848.033333333333,370336416.0,0.6252913216108906,10.0,577.25,0.3710583333333332,0.464025,2.0,5.0,6.0
87,2022-12-19 18:25:29,2022-12-19 18:25:29,1305,21.75,649373.0,360.4793333333333,LatencySink,12691.75,329295192.0,0.6512585034013606,10.0,580.5000000000001,0.3650333333333334,0.4670249999999999,2.0,5.0,6.0
88,2022-12-19 18:25:44,2022-12-19 18:25:44,1320,22.0,630549.0545454544,,,,,0.2155418457861379,,581.1,0.3644445454545454,0.4682818181818181,,,
89,2022-12-19 18:25:59,2022-12-19 18:25:59,1335,22.25,581707.4181818182,,LatencySink,0.0,,0.1468589019310581,1.0,576.0,0.2435071428571428,0.6445511904761904,1.0,4.0,
90,2022-12-19 18:26:14,2022-12-19 18:26:14,1350,22.5,533108.7454545455,389.5796666666666,LatencySink,1036.4166666666667,342338536.0,0.55331113417883,11.0,571.5,0.3115809523809523,0.5755063492063491,2.0,6.0,6.0
91,2022-12-19 18:26:29,2022-12-19 18:26:29,1365,22.75,484632.05454545456,390.9553333333334,LatencySink,4153.05,342380912.0,0.6444986542706675,11.0,572.0,0.3587573696145124,0.524139455782313,2.0,6.0,6.0
92,2022-12-19 18:26:44,2022-12-19 18:26:44,1380,23.0,459882.43636363634,413.5543333333334,LatencySink,7672.266666666666,342380912.0,0.6478028325954888,11.0,321.8888888888889,0.3698919191919191,0.545380808080808,2.0,6.0,6.0
93,2022-12-19 18:26:59,2022-12-19 18:26:59,1395,23.25,471579.3818181818,395.0373333333333,LatencySink,10904.15,342380912.0,0.6270179180512463,11.0,348.5,0.3970909090909091,0.5101212121212121,2.0,6.0,6.0
94,2022-12-19 18:27:14,2022-12-19 18:27:14,1410,23.5,483524.4727272727,415.588,LatencySink,12662.383333333331,339347624.0,0.6524747474747474,11.0,438.5,0.4252272727272727,0.4593333333333333,2.0,6.0,6.0
95,2022-12-19 18:27:29,2022-12-19 18:27:29,1425,23.75,495739.0727272727,430.7856666666667,LatencySink,13089.283333333333,339347624.0,0.6753908303279028,11.0,481.25,0.4113712121212121,0.464030303030303,2.0,6.0,6.0
96,2022-12-19 18:27:44,2022-12-19 18:27:44,1440,24.0,499677.2909090909,446.2143333333334,LatencySink,13200.4,336778752.0,0.6262857342686424,11.0,498.6666666666666,0.4045303030303031,0.4668333333333332,2.0,6.0,6.0
97,2022-12-19 18:27:59,2022-12-19 18:27:59,1455,24.25,481373.2181818181,445.18033333333335,LatencySink,22099.0,336778752.0,0.6209631003916718,11.0,512.0,0.3998904958677685,0.4666170798898072,2.0,5.0,6.0
98,2022-12-19 18:28:14,2022-12-19 18:28:14,1470,24.5,463423.509090909,,,,,0.0095798813536553,0.0,484.44444444444446,0.3871439393939394,0.4867853535353535,,,
99,2022-12-19 18:28:29,2022-12-19 18:28:29,1485,24.75,445366.6727272727,,,,,0.0100435467396588,2.0,489.8333333333333,0.3846242424242425,0.4875272727272727,,,
100,2022-12-19 18:28:44,2022-12-19 18:28:44,1500,25.0,433961.0363636364,381.149,LatencySink,2183.6666666666665,277491488.0,0.6074797879825026,9.0,519.6666666666666,0.2674833333333333,0.6505000000000002,2.0,4.0,6.0
101,2022-12-19 18:28:59,2022-12-19 18:28:59,1515,25.25,423893.4727272727,380.3286666666666,LatencySink,6471.233333333334,277491488.0,0.5405755112096576,9.0,311.6,0.3001,0.6020814814814814,2.0,4.0,6.0
102,2022-12-19 18:29:14,2022-12-19 18:29:14,1530,25.5,413905.0,336.54133333333334,LatencySink,8771.966666666667,277491488.0,0.5611173130220748,9.0,427.0,0.319662037037037,0.542479938271605,2.0,4.0,6.0
103,2022-12-19 18:29:29,2022-12-19 18:29:29,1545,25.75,403167.2545454545,342.17066666666665,LatencySink,10824.2,277491488.0,0.5436804452161595,9.0,501.3636363636364,0.3381254208754208,0.4984040404040404,2.0,4.0,6.0
104,2022-12-19 18:29:44,2022-12-19 18:29:44,1560,26.0,392382.2181818182,341.1933333333334,LatencySink,10381.433333333334,236565824.0,0.5603686244145354,9.0,641.0,0.382212962962963,0.4091759259259259,2.0,4.0,6.0
105,2022-12-19 18:29:59,2022-12-19 18:29:59,1575,26.25,347733.47272727266,349.9946666666666,LatencySink,7767.5,236614640.0,0.5342317451140981,9.0,698.9166666666666,0.3649351851851852,0.4073703703703704,2.0,4.0,6.0
106,2022-12-19 18:30:14,2022-12-19 18:30:14,1590,26.5,302988.12727272726,383.6116666666666,LatencySink,7253.066666666667,200525856.0,0.5067433793877563,9.0,725.5833333333334,0.3708333333333333,0.3922962962962963,2.0,4.0,6.0
107,2022-12-19 18:30:29,2022-12-19 18:30:29,1605,26.75,257977.34545454543,,,,,0.0634199574138598,,728.4545454545454,0.3669525252525252,0.394830303030303,,,
108,2022-12-19 18:30:44,2022-12-19 18:30:44,1620,27.0,232939.7636363636,405.6705,LatencySink,0.0,194054160.0,0.2851701165790349,7.0,735.4285714285714,0.2095368303571428,0.6551082589285715,2.0,3.0,4.0
109,2022-12-19 18:30:59,2022-12-19 18:30:59,1635,27.25,225940.72727272724,425.85,LatencySink,12180.883333333331,204728784.0,0.5060196101012427,7.0,749.5,0.3392437499999999,0.483178125,2.0,3.0,4.0
110,2022-12-19 18:31:14,2022-12-19 18:31:14,1650,27.5,219219.14545454545,409.8105,LatencySink,14703.016666666666,204728784.0,0.5224385227775321,7.0,730.0,0.3829051339285714,0.4476707589285714,2.0,3.0,4.0
111,2022-12-19 18:31:29,2022-12-19 18:31:29,1665,27.75,212370.87272727277,435.5285,LatencySink,16971.36666666667,204728784.0,0.434060467665327,7.0,311.1,0.4182987012987012,0.4984727272727272,2.0,3.0,4.0
112,2022-12-19 18:31:44,2022-12-19 18:31:44,1680,28.0,208640.32727272727,419.9025,LatencySink,19481.55,198831180.0,0.5703150183150183,7.0,344.8333333333333,0.4777499999999999,0.4293571428571429,2.0,3.0,4.0
113,2022-12-19 18:31:59,2022-12-19 18:31:59,1695,28.25,209206.16363636364,416.7545,LatencySink,9663.55,198831180.0,0.5812244897959183,7.0,304.5,0.4948333333333333,0.4218809523809524,2.0,3.0,4.0
114,2022-12-19 18:32:14,2022-12-19 18:32:14,1710,28.5,210300.2181818181,446.557,LatencySink,9728.3,190977360.0,0.5619977993764901,7.0,320.5,0.4826071428571429,0.4296428571428571,2.0,3.0,4.0
115,2022-12-19 18:32:29,2022-12-19 18:32:29,1725,28.75,210443.18181818185,431.2065,LatencySink,9601.55,190977360.0,0.5521886446886447,7.0,361.9166666666667,0.4781547619047619,0.4212261904761905,2.0,3.0,4.0
116,2022-12-19 18:32:44,2022-12-19 18:32:44,1740,29.0,210348.16363636364,400.52,,,182283048.0,0.572505476987543,,359.75,0.4756168831168831,0.4239069264069263,,2.0,4.0
117,2022-12-19 18:32:59,2022-12-19 18:32:59,1755,29.25,203039.9818181818,,,,,0.0100247267837525,0.0,377.0,0.473781746031746,0.4201865079365079,,,
118,2022-12-19 18:33:14,2022-12-19 18:33:14,1770,29.5,196709.18181818185,,,,,0.0077927859177859,2.0,421.5,0.4762428571428571,0.4044,,,
119,2022-12-19 18:33:29,2022-12-19 18:33:29,1785,29.75,189951.0545454545,464.2615,LatencySink,941.9,182123256.0,0.4705149780191797,6.0,363.0,0.3368846153846153,0.5848076923076923,2.0,2.0,4.0
120,2022-12-19 18:33:44,2022-12-19 18:33:44,1800,30.0,184656.5090909091,435.875,LatencySink,2741.8166666666666,182317164.0,0.5155254614666379,6.0,423.5,0.3477249999999999,0.5119583333333333,2.0,2.0,4.0
121,2022-12-19 18:33:59,2022-12-19 18:33:59,1815,30.25,172389.36363636362,516.058,LatencySink,4379.533333333333,182317164.0,0.5007152004946123,6.0,473.8571428571428,0.3796190476190476,0.4644672619047619,2.0,2.0,4.0
122,2022-12-19 18:34:14,2022-12-19 18:34:14,1830,30.5,160445.8727272727,500.437,LatencySink,6033.116666666667,182317164.0,0.4882011163439734,6.0,501.3636363636364,0.389530303030303,0.4437924242424242,2.0,2.0,4.0
123,2022-12-19 18:34:29,2022-12-19 18:34:29,1845,30.75,148174.58181818182,510.353,LatencySink,6714.5,177358596.0,0.4866770888535595,6.0,571.6666666666667,0.42375,0.3884305555555555,2.0,2.0,4.0
124,2022-12-19 18:34:44,2022-12-19 18:34:44,1860,31.0,144433.61818181816,516.127,LatencySink,6597.200000000001,177358596.0,0.4838105232390947,6.0,601.0,0.418625,0.3843055555555556,2.0,2.0,4.0
