2022-02-22 11:02:30,0.128
2022-02-22 11:02:45,0.128
2022-02-22 11:03:00,0.125
2022-02-22 11:03:15,0.118
2022-02-22 11:03:30,0.119
2022-02-22 11:03:45,0.120
2022-02-22 11:04:00,0.116
2022-02-22 11:04:15,0.112
2022-02-22 11:04:30,0.111
2022-02-22 11:04:45,0.108
2022-02-22 11:05:00,0.109
2022-02-22 11:05:15,0.924
2022-02-22 11:05:30,0.900
2022-02-22 11:05:45,0.928
2022-02-22 11:06:00,0.992
2022-02-22 11:06:15,0.993
2022-02-22 11:06:30,0.993
2022-02-22 11:06:45,0.994
2022-02-22 11:07:00,0.997
2022-02-22 11:07:15,0.996
2022-02-22 11:07:30,0.996
2022-02-22 11:07:45,0.996
2022-02-22 11:08:00,0.999
2022-02-22 11:08:15,0.995
2022-02-22 11:08:30,0.995
2022-02-22 11:08:45,0.882
2022-02-22 11:09:00,0.883
2022-02-22 11:09:15,0.548
2022-02-22 11:09:30,0.371
2022-02-22 11:09:45,0.193
2022-02-22 11:10:00,0.0850
2022-02-22 11:10:15,0.0775
2022-02-22 11:10:30,0.0763
2022-02-22 11:10:45,0.0807
2022-02-22 11:11:00,0.0929
2022-02-22 11:11:15,0.0987
2022-02-22 11:11:30,0.0827
2022-02-22 11:11:45,0.0946
2022-02-22 11:12:00,0.0819
2022-02-22 11:12:15,0.0853
2022-02-22 11:12:30,0.0801
2022-02-22 11:12:45,0.0877
2022-02-22 11:13:00,0.0628
2022-02-22 11:13:15,0.0622
2022-02-22 11:13:30,0.0603
2022-02-22 11:13:45,0.0617
2022-02-22 11:14:00,0.0609
2022-02-22 11:14:15,0.0582
2022-02-22 11:14:30,0.0544
2022-02-22 11:14:45,0.0586
2022-02-22 11:15:00,0.0593
2022-02-22 11:15:15,0.0718
2022-02-22 11:15:30,0.0579
2022-02-22 11:15:45,0.995
2022-02-22 11:16:00,0.863
2022-02-22 11:16:15,0.997
2022-02-22 11:16:30,0.998
2022-02-22 11:16:45,0.995
2022-02-22 11:17:00,0.994
2022-02-22 11:17:15,0.995
2022-02-22 11:17:30,0.992
2022-02-22 11:17:45,0.995
2022-02-22 11:18:00,0.994
2022-02-22 11:18:15,0.993
2022-02-22 11:18:30,0.992
2022-02-22 11:18:45,0.994
2022-02-22 11:19:00,0.991
2022-02-22 11:19:15,0.992
2022-02-22 11:19:30,0.901
2022-02-22 11:19:45,0.879
2022-02-22 11:20:00,0.852
2022-02-22 11:20:15,0.294
2022-02-22 11:20:30,0.292
2022-02-22 11:20:45,0.249
2022-02-22 11:21:00,0.179
2022-02-22 11:21:15,0.0637
2022-02-22 11:21:30,0.0714
2022-02-22 11:21:45,0.0716
2022-02-22 11:22:00,0.0650
2022-02-22 11:22:15,0.0656
2022-02-22 11:22:30,0.0808
2022-02-22 11:22:45,0.0897
2022-02-22 11:23:00,0.0684
2022-02-22 11:23:15,0.0675
2022-02-22 11:23:30,0.0722
2022-02-22 11:23:45,0.0718
2022-02-22 11:24:00,0.0742
2022-02-22 11:24:15,0.0749
2022-02-22 11:24:30,0.0734
2022-02-22 11:24:45,0.0728
2022-02-22 11:25:00,0.0767
2022-02-22 11:25:15,0.0802
2022-02-22 11:25:30,0.0759
2022-02-22 11:25:45,0.0802
2022-02-22 11:26:00,0.0804
2022-02-22 11:26:15,0.102
2022-02-22 11:26:30,0.0857
2022-02-22 11:26:45,0.995
2022-02-22 11:27:00,0.999
2022-02-22 11:27:15,0.927
2022-02-22 11:27:30,0.817
2022-02-22 11:27:45,0.996
2022-02-22 11:28:00,0.995
2022-02-22 11:28:15,0.991
2022-02-22 11:28:30,0.994
2022-02-22 11:28:45,0.993
2022-02-22 11:29:00,0.995
2022-02-22 11:29:15,0.995
2022-02-22 11:29:30,0.993
2022-02-22 11:29:45,0.995
2022-02-22 11:30:00,0.993
2022-02-22 11:30:15,0.992
2022-02-22 11:30:30,0.997
2022-02-22 11:30:45,0.991
2022-02-22 11:31:00,0.994
2022-02-22 11:31:15,0.883
2022-02-22 11:31:30,0.887
2022-02-22 11:31:45,0.832
2022-02-22 11:32:00,0.568
2022-02-22 11:32:15,0.461
2022-02-22 11:32:30,0.142
2022-02-22 11:32:45,0.168
2022-02-22 11:33:00,0.176
2022-02-22 11:33:15,0.190
2022-02-22 11:33:30,0.158
2022-02-22 11:33:45,0.135
2022-02-22 11:34:00,0.138
2022-02-22 11:34:15,0.148
2022-02-22 11:34:30,0.148
2022-02-22 11:34:45,0.144
2022-02-22 11:35:00,0.144
2022-02-22 11:35:15,0.151
2022-02-22 11:35:30,0.148
2022-02-22 11:35:45,0.152
2022-02-22 11:36:00,0.151
2022-02-22 11:36:15,0.159
2022-02-22 11:36:30,0.157
2022-02-22 11:36:45,0.155
2022-02-22 11:37:00,0.163
2022-02-22 11:37:15,0.164
2022-02-22 11:37:30,0.163
2022-02-22 11:37:45,0.174
2022-02-22 11:38:00,0.163
2022-02-22 11:38:15,0.187
2022-02-22 11:38:30,0.596
2022-02-22 11:38:45,0.998
2022-02-22 11:39:00,0.991
2022-02-22 11:39:15,0.995
2022-02-22 11:39:30,0.989
2022-02-22 11:39:45,0.994
2022-02-22 11:40:00,0.994
2022-02-22 11:40:15,0.989
2022-02-22 11:40:30,0.994
2022-02-22 11:40:45,0.996
2022-02-22 11:41:00,0.993
2022-02-22 11:41:15,0.992
2022-02-22 11:41:30,0.997
2022-02-22 11:41:45,0.996
2022-02-22 11:42:00,0.993
2022-02-22 11:42:15,0.991
2022-02-22 11:42:30,0.998
2022-02-22 11:42:45,0.998
2022-02-22 11:43:00,0.994
2022-02-22 11:43:15,0.992
2022-02-22 11:43:30,0.993
2022-02-22 11:43:45,0.993
2022-02-22 11:44:00,0.996
2022-02-22 11:44:15,0.991
2022-02-22 11:44:30,0.988
2022-02-22 11:44:45,0.996
2022-02-22 11:45:00,0.997
2022-02-22 11:45:15,0.895
2022-02-22 11:45:30,0.898
2022-02-22 11:45:45,0.888
2022-02-22 11:46:00,0.628
2022-02-22 11:46:15,0.401
2022-02-22 11:46:30,0.398
2022-02-22 11:46:45,0.316
2022-02-22 11:47:00,0.306
2022-02-22 11:47:15,0.306
2022-02-22 11:47:30,0.298
2022-02-22 11:47:45,0.201
2022-02-22 11:48:00,0.205
2022-02-22 11:48:15,0.201
2022-02-22 11:48:30,0.201
2022-02-22 11:48:45,0.206
2022-02-22 11:49:00,0.201
2022-02-22 11:49:15,0.202
2022-02-22 11:49:30,0.209
2022-02-22 11:49:45,0.200
2022-02-22 11:50:00,0.200
2022-02-22 11:50:15,0.199
2022-02-22 11:50:30,0.192
2022-02-22 11:50:45,0.194
2022-02-22 11:51:00,0.197
2022-02-22 11:51:15,0.191
2022-02-22 11:51:30,0.189
2022-02-22 11:51:45,0.192
2022-02-22 11:52:00,0.194
2022-02-22 11:52:15,0.195
2022-02-22 11:52:30,0.226
2022-02-22 11:52:45,0.998
2022-02-22 11:53:00,0.998
2022-02-22 11:53:15,0.995
2022-02-22 11:53:30,0.956
2022-02-22 11:53:45,0.995
2022-02-22 11:54:00,0.997
2022-02-22 11:54:15,0.996
2022-02-22 11:54:30,0.993
2022-02-22 11:54:45,0.996
2022-02-22 11:55:00,0.997
2022-02-22 11:55:15,0.994
2022-02-22 11:55:30,0.991
2022-02-22 11:55:45,0.995
2022-02-22 11:56:00,0.998
2022-02-22 11:56:15,0.996
2022-02-22 11:56:30,0.991

