timestamp,__name__,value,task_name
1646577181,throughput,14388.266666666666,
1646577196,throughput,14528.599999999999,
1646577211,throughput,14673.150000000001,
1646577226,throughput,14857.45,
1646577241,throughput,14732.316666666666,
1646577256,throughput,15042.900000000001,
1646577271,throughput,15238.95,
1646577286,throughput,15350.849999999999,
1646577301,throughput,15731.366666666665,
1646577316,throughput,15676.216666666667,
1646577331,throughput,15786.566666666666,
1646577346,throughput,15921.966666666667,
1646577361,throughput,16012.766666666666,
1646577376,throughput,282.6333333333333,
1646577391,throughput,2056.4,
1646577406,throughput,5909.083333333333,
1646577421,throughput,10702.35,
1646577436,throughput,15854.95,
1646577451,throughput,19512.15,
1646577466,throughput,21105.316666666666,
1646577481,throughput,21278.199999999997,
1646577496,throughput,20820.699999999997,
1646577511,throughput,20083.35,
1646577526,throughput,18796.266666666666,
1646577541,throughput,18262.799999999996,
1646577556,throughput,17596.333333333336,
1646577571,throughput,17221.016666666666,
1646577586,throughput,17378.783333333333,
1646577601,throughput,17329.833333333332,
1646577616,throughput,17367.850000000002,
1646577631,throughput,17400.133333333335,
1646577646,throughput,17475.916666666664,
1646577661,throughput,17471.533333333333,
1646577676,throughput,17493.066666666666,
1646577691,throughput,17533.783333333333,
1646577706,throughput,0,
1646577721,throughput,3491.7333333333336,
1646577736,throughput,7751.233333333334,
1646577751,throughput,12526.666666666664,
1646577766,throughput,17420.916666666668,
1646577781,throughput,18539.083333333336,
1646577796,throughput,18945.333333333332,
1646577811,throughput,18804.566666666666,
1646577826,throughput,0,
1646577841,throughput,1849.6333333333332,
1646577856,throughput,6497.266666666667,
1646577871,throughput,11482.783333333333,
1646577886,throughput,16972.73333333333,
1646577901,throughput,20308.1,
1646577916,throughput,21154,
1646577931,throughput,21533.36666666667,
1646577946,throughput,21423.6,
1646577961,throughput,21020.933333333334,
1646577976,throughput,20199.433333333334,
1646577991,throughput,19055.716666666667,
1646578006,throughput,17821.35,
1646578021,throughput,17170.85,
1646578036,throughput,16504.283333333333,
1646578051,throughput,16364.883333333333,
1646578066,throughput,16208.4,
1646578081,throughput,16071.183333333334,
1646578096,throughput,0,
1646578111,throughput,1425.6999999999998,
1646578126,throughput,5285.95,
1646578141,throughput,10403.25,
1646578156,throughput,15590.933333333334,
1646578171,throughput,18478.333333333332,
1646578186,throughput,18937.716666666667,
1646578201,throughput,17686.65,
1646578216,throughput,16151.816666666666,
1646578231,throughput,15427.866666666665,
1646578246,throughput,14694.383333333331,
1646578261,throughput,14454.95,
1646578276,throughput,14285.033333333333,
1646578291,throughput,14123,
1646578306,throughput,13998.033333333335,
1646578321,throughput,13795.383333333333,
1646578336,throughput,13641.433333333334,
1646578351,throughput,13525.6,
1646578366,throughput,13289.199999999999,
1646578381,throughput,13135.5,
1646578396,throughput,12955.016666666668,
1646578411,throughput,12701.616666666667,
1646578426,throughput,12548.050000000001,
1646578441,throughput,12382.466666666667,
1646578456,throughput,12168.6,
1646578471,throughput,11986.016666666666,
1646578486,throughput,754.4666666666667,
1646578501,throughput,3391.783333333333,
1646578516,throughput,8021.9,
1646578531,throughput,11385.383333333335,
1646578546,throughput,13325.416666666666,
1646578561,throughput,13425.483333333334,
1646578576,throughput,11363.85,
1646578591,throughput,10485.383333333335,
1646578606,throughput,10305.933333333334,
1646578621,throughput,10039.933333333334,
1646578636,throughput,9854.85,
1646578651,throughput,9654.016666666666,
1646578666,throughput,9473.316666666668,
1646578681,throughput,9284.449999999999,
1646578696,throughput,9062.916666666666,
1646578711,throughput,8908.099999999999,
1646578726,throughput,8656.683333333334,
1646578741,throughput,8486.999999999998,
1646578756,throughput,8326.35,
1646578771,throughput,8121.716666666667,
1646578786,throughput,7937.9333333333325,
1646578801,throughput,7740.733333333334,
1646578816,throughput,7536.95,
1646578831,throughput,7370.366666666667,
1646578846,throughput,7207.783333333333,
1646578861,throughput,7016.5666666666675,
1646578876,throughput,6808.85,
1646578891,throughput,6615.733333333334,
1646578906,throughput,6444.983333333334,
1646578921,throughput,6280.033333333334,
1646578936,throughput,6132.85,
1646578951,throughput,5981.599999999999,
1646578966,throughput,5811.616666666667,
1646578981,throughput,5628.950000000001,
1646578996,throughput,5485.35,
1646579011,throughput,5311.7,
1646579026,throughput,5155.066666666667,
1646579041,throughput,5030.566666666667,
1646579056,throughput,4866.983333333334,
1646579071,throughput,4741.900000000001,
1646579086,throughput,4610.266666666666,
1646579101,throughput,4457.75,
1646579116,throughput,4355.25,
1646579131,throughput,4227.683333333333,
1646579146,throughput,4116.466666666667,
1646579161,throughput,3972.116666666667,
1646579176,throughput,3828.2166666666667,
1646579191,throughput,0,
1646579206,throughput,1732.25,
1646579221,throughput,0,
1646579236,throughput,1562.6000000000001,
1646579251,throughput,2367.133333333333,
1646579266,throughput,3139.7333333333336,
1646579281,throughput,3934.0666666666666,
1646579296,throughput,3086.883333333333,
1646579311,throughput,3005.0333333333333,
1646579326,throughput,2950.2,
1646579341,throughput,2873.7166666666667,
1646579356,throughput,2842.1,
1646579371,throughput,2793.133333333333,
1646579386,throughput,2722.2833333333333,
1646579401,throughput,2683.3166666666666,
1646579416,throughput,2657.2000000000003,
1646579431,throughput,2598.416666666667,
1646579446,throughput,2587.1833333333334,
1646579461,throughput,2539.9833333333336,
1646579476,throughput,2514.75,
1646579491,throughput,2534.7333333333336,
1646579506,throughput,274.5,
1646579521,throughput,1311.25,
1646579536,throughput,1940.9333333333334,
1646579551,throughput,2570.65,
1646579566,throughput,2941.883333333333,
1646579581,throughput,2540.7833333333333,
1646579596,throughput,2561.4666666666667,
1646579611,throughput,2615.616666666667,
1646579626,throughput,2624.5333333333333,
1646579641,throughput,2664.4333333333334,
1646579656,throughput,2696.2,
1646579671,throughput,0,
1646579686,throughput,1310.4166666666665,
1646579701,throughput,2029.1,
1646579716,throughput,2791.5166666666664,
1646579731,throughput,3579.2833333333333,
1646579746,throughput,3045.383333333333,
1646579761,throughput,3120.7666666666664,
1646579776,throughput,3202.9666666666667,
1646579791,throughput,3274.633333333333,
1646579806,throughput,3392.6833333333334,
1646579821,throughput,3479.2333333333336,
1646579836,throughput,3569.6666666666665,
1646579851,throughput,3700.8500000000004,
1646579866,throughput,3785.5,
1646579881,throughput,3894.7166666666667,
1646579896,throughput,4001.9,
1646579911,throughput,4131.333333333333,
1646579926,throughput,4260.9,
1646579941,throughput,4374.700000000001,
1646579956,throughput,4509.266666666666,
1646579971,throughput,4645.183333333333,
1646579986,throughput,4775.85,
1646580001,throughput,4899.283333333333,
1646580016,throughput,5066.733333333334,
1646580031,throughput,5210.95,
1646580046,throughput,5368.583333333334,
1646580061,throughput,5546.016666666666,
1646580076,throughput,5703.066666666667,
1646580091,throughput,5849.15,
1646580106,throughput,6011.3,
1646580121,throughput,6179.116666666667,
1646580136,throughput,6337.1,
1646580151,throughput,6517.299999999999,
1646580166,throughput,6727.083333333334,
1646580181,throughput,6881.183333333333,
1646580196,throughput,7056.583333333334,
1646580211,throughput,7277.233333333334,
1646580226,throughput,7427.55,
1646580241,throughput,7606.983333333334,
1646580256,throughput,7800.633333333333,
1646580271,throughput,7958.383333333333,
1646580286,throughput,8148.95,
1646580301,throughput,8343.849999999999,
1646580316,throughput,8576.2,
1646580331,throughput,8778.066666666668,
1646580346,throughput,8968,
1646580361,throughput,9151.683333333334,
1646580376,throughput,9340.116666666667,
1646580391,throughput,9519.433333333334,
1646580406,throughput,9733.216666666667,
1646580421,throughput,0,
1646580436,throughput,697.6833333333334,
1646580451,throughput,3559.8999999999996,
1646580466,throughput,6562,
1646580481,throughput,10557.5,
1646580496,throughput,13204.516666666666,
1646580511,throughput,13928.666666666668,
1646580526,throughput,13969.983333333334,
1646580541,throughput,12841.583333333332,
1646580556,throughput,12544.016666666666,
1646580571,throughput,12242.283333333333,
1646580586,throughput,12018.183333333334,
1646580601,throughput,12245.2,
1646580616,throughput,12430.849999999999,
1646580631,throughput,12619.816666666666,
1646580646,throughput,12825.983333333334,
1646580661,throughput,13011.666666666668,
1646580676,throughput,13182.466666666667,
1646580691,throughput,13365.216666666667,
1646580706,throughput,13507.95,
1646580721,throughput,13674.316666666666,
1646580736,throughput,13853.733333333334,
1646580751,throughput,13977.316666666666,
1646580766,throughput,14157.583333333334,
1646580781,throughput,14340.05,
1646580796,throughput,184.68333333333334,
1646580811,throughput,1422.8333333333335,
1646580826,throughput,4701.25,
1646580841,throughput,8816.6,
1646580856,throughput,13337.666666666666,
1646580871,throughput,17291.1,
1646580886,throughput,19370.216666666667,
1646580901,throughput,19831.5,
1646580916,throughput,19651.11666666667,
1646580931,throughput,19096.7,
1646580946,throughput,17770.283333333333,
1646580961,throughput,17204.083333333332,
1646580976,throughput,16763.733333333334,
1646580991,throughput,16267.866666666669,
1646581006,throughput,16382.149999999998,
1646581021,throughput,16441.6,
1646581036,throughput,16581.133333333335,
1646581051,throughput,16513.8,
1646581066,throughput,16731.433333333334,
1646581081,throughput,16867.5,
1646581096,throughput,16910.216666666667,
1646581111,throughput,17133.433333333334,
1646581126,throughput,17044.733333333334,
1646581141,throughput,17136.616666666665,
1646581156,throughput,17134.666666666668,
1646581171,throughput,17197.600000000002,
1646581186,throughput,17009.566666666666,
1646581201,throughput,17281.516666666666,
1646581216,throughput,17396.75,
1646581231,throughput,17407.166666666668,
1646581246,throughput,0,
1646581261,throughput,635.8,
1646581276,throughput,4427.883333333333,
1646581291,throughput,9216.233333333334,
1646581306,throughput,14549.483333333334,
1646581321,throughput,19720.699999999997,
1646581336,throughput,21213.066666666666,
1646581351,throughput,21143.316666666666,
1646581366,throughput,20533.533333333333,
1646581381,throughput,19650.216666666667,
1646581396,throughput,18947.866666666665,
1646581411,throughput,18584.600000000002,
1646581426,throughput,18210.416666666668,
1646581441,throughput,17607.533333333333,
1646581456,throughput,17323.399999999998,
1646581471,throughput,17240.5,
1646581486,throughput,17215.216666666667,
1646581501,throughput,17138.016666666666,
1646581516,throughput,17082.050000000003,
1646581531,throughput,17025.25,
1646581546,throughput,16944.7,
1646581561,throughput,16922.649999999998,
1646581576,throughput,16832.833333333332,
1646581591,throughput,16738.583333333332,
1646581606,throughput,16619.6,
1646581621,throughput,16553.36666666667,
1646581636,throughput,16424.25,
1646581651,throughput,16314.05,
1646581666,throughput,16192.85,
1646581681,throughput,16092.216666666667,
1646581696,throughput,299.43333333333334,
1646581711,throughput,3071.95,
1646581726,throughput,7804.1,
1646581741,throughput,12550.533333333333,
1646581756,throughput,16743.649999999998,
1646581771,throughput,17997.833333333332,
1646581786,throughput,16994.283333333333,
1646581801,throughput,16014.95,
1646581816,throughput,15165.583333333334,
1646581831,throughput,14759.7,
1646581846,throughput,14634.25,
1646581861,throughput,14462.866666666667,
1646581876,throughput,14331.133333333333,
1646581891,throughput,14135.6,
1646581906,throughput,13976.65,
1646581921,throughput,13781.216666666667,
1646581936,throughput,11376.033333333333,
1646581951,throughput,8016.216666666667,
1646581966,throughput,4631.916666666666,
1646581981,throughput,1294.9333333333334,
1646581996,throughput,249.58333333333334,
1646582011,throughput,249.23333333333335,
1646582026,throughput,248.13333333333335,
1646582041,throughput,250.23333333333335,
1646582056,throughput,251.9,
1646582071,throughput,249.08333333333331,
1646582086,throughput,252.38333333333333,
1646582101,throughput,247.4,
1646582116,throughput,247.83333333333337,
1646582131,throughput,248.9,
1646582146,throughput,249.88333333333335,
1646582161,throughput,252.15000000000003,
1646582176,throughput,248.18333333333334,
1646582191,throughput,248.5333333333333,
1646582206,throughput,251.86666666666667,
1646582221,throughput,248.99999999999997,
1646582236,throughput,253.48333333333332,
1646582251,throughput,249.11666666666667,
1646582266,throughput,0,
1646582281,throughput,91.96666666666668,
1646582296,throughput,29.116666666666667,
1646582311,throughput,74.30000000000001,
1646582326,throughput,138.46666666666667,
1646582341,throughput,197.28333333333333,
1646582356,throughput,264.68333333333334,
1646582371,throughput,252.08333333333331,
1646582386,throughput,247.2,
1646582401,throughput,249.13333333333333,
1646582416,throughput,248.55,
1646582431,throughput,246.28333333333333,
1646582446,throughput,249.08333333333331,
1646582461,throughput,254.95,
1646582476,throughput,245.55,
1646582491,throughput,249.14999999999998,
1646582506,throughput,254.26666666666665,
1646582521,throughput,250.7,
1646582536,throughput,255.4,
1646582551,throughput,250.41666666666666,
1646582566,throughput,246.13333333333333,
1646582581,throughput,248.13333333333333,
1646582596,throughput,246.21666666666667,
1646582611,throughput,254.93333333333334,
1646582626,throughput,114.2,
1646582641,throughput,79.48333333333333,
1646582656,throughput,141.58333333333334,
1646574031,,0,Incremental_join
1646574046,,0,Incremental_join
1646574061,,0,Incremental_join
1646574076,,79.85,Incremental_join
1646574091,,2331.5833333333335,Incremental_join
1646574106,,6310.65,Incremental_join
1646574121,,11022.066666666666,Incremental_join
1646574136,,16996.783333333333,Incremental_join
1646574151,,21460.38333333333,Incremental_join
1646574166,,24661.85,Incremental_join
1646574181,,27012.166666666668,Incremental_join
1646574196,,29154.05,Incremental_join
1646574211,,0,Incremental_join
1646574226,,254.86666666666667,Incremental_join
1646574241,,1719.0166666666664,Incremental_join
1646574256,,3741.2999999999997,Incremental_join
1646574271,,8092.5,Incremental_join
1646574286,,16034.883333333333,Incremental_join
1646574301,,25854.866666666665,Incremental_join
1646574316,,35917.433333333334,Incremental_join
1646574331,,43999.71666666666,Incremental_join
1646574346,,67.61666666666667,Incremental_join
1646574361,,952.9833333333332,Incremental_join
1646574376,,3986.1666666666665,Incremental_join
1646574391,,9018.566666666668,Incremental_join
1646574406,,19375.850000000002,Incremental_join
1646574421,,34195.26666666666,Incremental_join
1646574436,,44632.48333333333,Incremental_join
1646574451,,46224.11666666667,Incremental_join
1646574466,,41541.21666666667,Incremental_join
1646574481,,31949.050000000007,Incremental_join
1646574496,,24476.18333333333,Incremental_join
1646574511,,23812.6,Incremental_join
1646574526,,23936.766666666666,Incremental_join
1646574541,,23461.133333333335,Incremental_join
1646574556,,23119.383333333335,Incremental_join
1646574571,,22728.88333333333,Incremental_join
1646574586,,22810.766666666666,Incremental_join
1646574601,,23125.933333333334,Incremental_join
1646574616,,23436.233333333334,Incremental_join
1646574631,,23351.350000000002,Incremental_join
1646574646,,23387.4,Incremental_join
1646574661,,23036.583333333336,Incremental_join
1646574676,,22537.35,Incremental_join
1646574691,,22616.983333333334,Incremental_join
1646574706,,22189.216666666667,Incremental_join
1646574721,,22216.65,Incremental_join
1646574736,,22228.433333333334,Incremental_join
1646574751,,22156.449999999997,Incremental_join
1646574766,,22288.7,Incremental_join
1646574781,,21729.783333333333,Incremental_join
1646574796,,21500.266666666663,Incremental_join
1646574811,,0,Incremental_join
1646574826,,7508.833333333334,Incremental_join
1646574841,,13030,Incremental_join
1646574856,,17839.13333333333,Incremental_join
1646574871,,23276.433333333334,Incremental_join
1646574886,,20256.033333333333,Incremental_join
1646574901,,19560.566666666666,Incremental_join
1646574916,,19608.283333333333,Incremental_join
1646574931,,18646.3,Incremental_join
1646574946,,18718.033333333333,Incremental_join
1646574961,,18593.8,Incremental_join
1646574976,,18284.88333333333,Incremental_join
1646574991,,17889.483333333334,Incremental_join
1646575006,,17816.666666666664,Incremental_join
1646575021,,17348.25,Incremental_join
1646575036,,16998.61666666667,Incremental_join
1646575051,,16927.916666666664,Incremental_join
1646575066,,16306.9,Incremental_join
1646575081,,16110.249999999998,Incremental_join
1646575096,,15805.15,Incremental_join
1646575111,,15337.2,Incremental_join
1646575126,,15187.166666666666,Incremental_join
1646575141,,14824.2,Incremental_join
1646575156,,14393.533333333333,Incremental_join
1646575171,,14262.633333333333,Incremental_join
1646575186,,13633.449999999999,Incremental_join
1646575201,,13197.7,Incremental_join
1646575216,,13071,Incremental_join
1646575231,,12752.416666666666,Incremental_join
1646575246,,12345.716666666667,Incremental_join
1646575261,,12389.699999999999,Incremental_join
1646575276,,11824.916666666668,Incremental_join
1646575291,,11658.800000000001,Incremental_join
1646575306,,11704.466666666667,Incremental_join
1646575321,,11239.966666666667,Incremental_join
1646575336,,11001.6,Incremental_join
1646575351,,10542.616666666665,Incremental_join
1646575366,,10266.916666666668,Incremental_join
1646575381,,10015.599999999999,Incremental_join
1646575396,,9672.066666666666,Incremental_join
1646575411,,9572.166666666666,Incremental_join
1646575426,,3933.0999999999995,Incremental_join
1646575441,,2138.766666666667,Incremental_join
1646575456,,4677.9,Incremental_join
1646575471,,6510.316666666667,Incremental_join
1646575486,,8576.55,Incremental_join
1646575501,,8467.433333333334,Incremental_join
1646575516,,7761.133333333333,Incremental_join
1646575531,,7743.966666666667,Incremental_join
1646575546,,7333.316666666667,Incremental_join
1646575561,,6822.8166666666675,Incremental_join
1646575576,,6922.216666666667,Incremental_join
1646575591,,0,Incremental_join
1646575606,,3360.25,Incremental_join
1646575621,,5001.466666666666,Incremental_join
1646575636,,6396.016666666666,Incremental_join
1646575651,,7905.6,Incremental_join
1646575666,,6011.883333333334,Incremental_join
1646575681,,5862.733333333334,Incremental_join
1646575696,,5885.616666666667,Incremental_join
1646575711,,5704.1,Incremental_join
1646575726,,5584.966666666667,Incremental_join
1646575741,,5459.466666666667,Incremental_join
1646575756,,5397.733333333334,Incremental_join
1646575771,,5329.566666666667,Incremental_join
1646575786,,0,Incremental_join
1646575801,,1693.3000000000002,Incremental_join
1646575816,,2958.8166666666666,Incremental_join
1646575831,,4203.783333333333,Incremental_join
1646575846,,5471.333333333334,Incremental_join
1646575861,,5006.1,Incremental_join
1646575876,,5029.666666666666,Incremental_join
1646575891,,4905.299999999999,Incremental_join
1646575906,,4808.3166666666675,Incremental_join
1646575921,,4847.633333333333,Incremental_join
1646575936,,4756.083333333334,Incremental_join
1646575951,,4902.066666666667,Incremental_join
1646575966,,4901.933333333333,Incremental_join
1646575981,,4887.35,Incremental_join
1646575996,,5048.416666666667,Incremental_join
1646576011,,5049.1,Incremental_join
1646576026,,5212.9,Incremental_join
1646576041,,5168.333333333333,Incremental_join
1646576056,,5220.6,Incremental_join
1646576071,,5334.9,Incremental_join
1646576086,,5412.65,Incremental_join
1646576101,,5676.05,Incremental_join
1646576116,,5742.316666666667,Incremental_join
1646576131,,5918.616666666667,Incremental_join
1646576146,,5995.05,Incremental_join
1646576161,,6120.4,Incremental_join
1646576176,,6315.65,Incremental_join
1646576191,,6583.416666666667,Incremental_join
1646576206,,6778.366666666667,Incremental_join
1646576221,,6825,Incremental_join
1646576236,,7148.266666666666,Incremental_join
1646576251,,7189.35,Incremental_join
1646576266,,7424.733333333334,Incremental_join
1646576281,,7726.266666666666,Incremental_join
1646576296,,7904.316666666667,Incremental_join
1646576311,,8118.066666666666,Incremental_join
1646576326,,8338.783333333333,Incremental_join
1646576341,,8500.183333333334,Incremental_join
1646576356,,8817.75,Incremental_join
1646576371,,9226.283333333333,Incremental_join
1646576386,,9488.866666666667,Incremental_join
1646576401,,9748.516666666666,Incremental_join
1646576416,,10064.883333333333,Incremental_join
1646576431,,10390.616666666667,Incremental_join
1646576446,,10669.183333333334,Incremental_join
1646576461,,11106.666666666666,Incremental_join
1646576476,,11243.466666666667,Incremental_join
1646576491,,11644.216666666667,Incremental_join
1646576506,,12068.3,Incremental_join
1646576521,,12218.383333333333,Incremental_join
1646576536,,12517.849999999999,Incremental_join
1646576551,,12877.133333333333,Incremental_join
1646576566,,13184.35,Incremental_join
1646576581,,13609.900000000001,Incremental_join
1646576596,,13946.316666666666,Incremental_join
1646576611,,14159.55,Incremental_join
1646576626,,14614,Incremental_join
1646576641,,15137.150000000001,Incremental_join
1646576656,,15511.416666666668,Incremental_join
1646576671,,15768.066666666666,Incremental_join
1646576686,,16231.933333333332,Incremental_join
1646576701,,16529.88333333333,Incremental_join
1646576716,,16775.1,Incremental_join
1646576731,,17561.333333333332,Incremental_join
1646576746,,17819.2,Incremental_join
1646576761,,17972.933333333334,Incremental_join
1646576776,,17448.9,Incremental_join
1646576791,,17295.6,Incremental_join
1646576806,,18077.949999999997,Incremental_join
1646576821,,18226.466666666667,Incremental_join
1646576836,,18749.783333333333,Incremental_join
1646576851,,18808.466666666667,Incremental_join
1646576866,,17135.483333333334,Incremental_join
1646576881,,0,Incremental_join
1646576896,,0,Incremental_join
1646576911,,0,Incremental_join
1646576926,,311.3333333333333,Incremental_join
1646576941,,1919.2333333333333,Incremental_join
1646576956,,4654.516666666666,Incremental_join
1646576971,,7740.716666666667,Incremental_join
1646576986,,10692.933333333332,Incremental_join
1646577001,,12780.116666666667,Incremental_join
1646577016,,13849.616666666667,Incremental_join
1646577031,,14644.416666666666,Incremental_join
1646577046,,14881.466666666667,Incremental_join
1646577061,,16685.966666666667,Incremental_join
1646577076,,17510.233333333334,Incremental_join
1646577091,,18586.933333333334,Incremental_join
