timestamp,task_name,value
2022-12-19 18:17:59,LatencySink,59987.48333333334
2022-12-19 18:18:14,LatencySink,60328.21666666667
2022-12-19 18:18:59,LatencySink,0.0
2022-12-19 18:19:14,LatencySink,4278.566666666667
2022-12-19 18:19:29,LatencySink,11778.5
2022-12-19 18:19:44,LatencySink,17450.35
2022-12-19 18:19:59,LatencySink,23214.433333333334
2022-12-19 18:20:14,LatencySink,24256.63333333333
2022-12-19 18:20:29,LatencySink,37234.683333333334
2022-12-19 18:20:59,LatencySink,0.0
2022-12-19 18:21:14,LatencySink,240.0
2022-12-19 18:21:29,LatencySink,4847.066666666667
2022-12-19 18:21:44,LatencySink,10533.983333333334
2022-12-19 18:21:59,LatencySink,16092.583333333332
2022-12-19 18:22:14,LatencySink,20719.8
2022-12-19 18:22:29,LatencySink,20717.166666666664
2022-12-19 18:22:44,LatencySink,20865.566666666666
2022-12-19 18:22:59,LatencySink,21185.066666666666
2022-12-19 18:23:44,LatencySink,0.0
2022-12-19 18:23:59,LatencySink,12854.816666666666
2022-12-19 18:24:14,LatencySink,15500.349999999999
2022-12-19 18:24:29,LatencySink,18921.666666666668
2022-12-19 18:24:44,LatencySink,22146.916666666664
2022-12-19 18:24:59,LatencySink,12514.416666666668
2022-12-19 18:25:14,LatencySink,12848.033333333333
2022-12-19 18:25:29,LatencySink,12691.75
2022-12-19 18:25:59,LatencySink,0.0
2022-12-19 18:26:14,LatencySink,1036.4166666666667
2022-12-19 18:26:29,LatencySink,4153.05
2022-12-19 18:26:44,LatencySink,7672.266666666666
2022-12-19 18:26:59,LatencySink,10904.150000000001
2022-12-19 18:27:14,LatencySink,12662.383333333333
2022-12-19 18:27:29,LatencySink,13089.283333333333
2022-12-19 18:27:44,LatencySink,13200.4
2022-12-19 18:27:59,LatencySink,22099.0
2022-12-19 18:28:44,LatencySink,2183.6666666666665
2022-12-19 18:28:59,LatencySink,6471.233333333334
2022-12-19 18:29:14,LatencySink,8771.966666666667
2022-12-19 18:29:29,LatencySink,10824.2
2022-12-19 18:29:44,LatencySink,10381.433333333334
2022-12-19 18:29:59,LatencySink,7767.5
2022-12-19 18:30:14,LatencySink,7253.066666666667
2022-12-19 18:30:44,LatencySink,0.0
2022-12-19 18:30:59,LatencySink,12180.883333333333
2022-12-19 18:31:14,LatencySink,14703.016666666666
2022-12-19 18:31:29,LatencySink,16971.36666666667
2022-12-19 18:31:44,LatencySink,19481.55
2022-12-19 18:31:59,LatencySink,9663.55
2022-12-19 18:32:14,LatencySink,9728.3
2022-12-19 18:32:29,LatencySink,9601.55
2022-12-19 18:33:29,LatencySink,941.9
2022-12-19 18:33:44,LatencySink,2741.8166666666666
2022-12-19 18:33:59,LatencySink,4379.533333333333
2022-12-19 18:34:14,LatencySink,6033.116666666667
2022-12-19 18:34:29,LatencySink,6714.5
2022-12-19 18:34:44,LatencySink,6597.200000000001
2022-12-19 18:34:59,LatencySink,6520.466666666667
2022-12-19 18:35:44,LatencySink,0.0
2022-12-19 18:35:59,LatencySink,1685.8333333333333
2022-12-19 18:36:14,LatencySink,4056.15
2022-12-19 18:36:29,LatencySink,6907.933333333333
2022-12-19 18:36:44,LatencySink,9115.35
2022-12-19 18:36:59,LatencySink,10269.5
2022-12-19 18:37:14,LatencySink,10583.3
2022-12-19 18:37:59,LatencySink,0.0
2022-12-19 18:38:14,LatencySink,4702.75
2022-12-19 18:38:29,LatencySink,9688.95
2022-12-19 18:38:44,LatencySink,11019.75
2022-12-19 18:38:59,LatencySink,12308.6
2022-12-19 18:39:14,LatencySink,11565.433333333334
2022-12-19 18:39:29,LatencySink,8147.916666666666
2022-12-19 18:39:44,LatencySink,8708.3
2022-12-19 18:40:29,LatencySink,0.0
2022-12-19 18:40:44,LatencySink,1700.5
2022-12-19 18:40:59,LatencySink,5354.633333333333
2022-12-19 18:41:14,LatencySink,9613.683333333334
2022-12-19 18:41:29,LatencySink,13518.5
2022-12-19 18:41:44,LatencySink,15656.3
2022-12-19 18:41:59,LatencySink,15240.883333333333
2022-12-19 18:42:44,LatencySink,0.0
2022-12-19 18:42:59,LatencySink,1008.9833333333333
2022-12-19 18:43:14,LatencySink,3718.7333333333336
2022-12-19 18:43:29,LatencySink,6513.016666666666
2022-12-19 18:43:44,LatencySink,9598.583333333332
2022-12-19 18:43:59,LatencySink,11616.066666666666
2022-12-19 18:44:14,LatencySink,12019.05
2022-12-19 18:44:29,LatencySink,12008.783333333333
2022-12-19 18:45:14,LatencySink,929.8833333333333
2022-12-19 18:45:29,LatencySink,3768.2666666666664
2022-12-19 18:45:44,LatencySink,7149.483333333334
2022-12-19 18:45:59,LatencySink,10665.166666666668
2022-12-19 18:46:14,LatencySink,13158.883333333333
2022-12-19 18:46:29,LatencySink,13480.7
2022-12-19 18:46:44,LatencySink,13489.616666666665
2022-12-19 18:47:29,LatencySink,0.0
2022-12-19 18:47:44,LatencySink,2136.333333333333
2022-12-19 18:47:59,LatencySink,7194.866666666667
2022-12-19 18:48:14,LatencySink,13110.900000000001
2022-12-19 18:48:29,LatencySink,19616.4
2022-12-19 18:48:44,LatencySink,23917.01666666667
2022-12-19 18:48:59,LatencySink,25425.716666666667
2022-12-19 18:49:44,LatencySink,763.9666666666667
2022-12-19 18:49:59,LatencySink,3917.0
2022-12-19 18:50:14,LatencySink,7685.316666666667
2022-12-19 18:50:29,LatencySink,11746.2
2022-12-19 18:50:44,LatencySink,14859.433333333334
2022-12-19 18:50:59,LatencySink,15445.433333333332
2022-12-19 18:51:14,LatencySink,15476.033333333333
2022-12-19 18:51:29,LatencySink,15040.716666666667
2022-12-19 18:52:14,LatencySink,0.0
2022-12-19 18:52:29,LatencySink,5850.416666666666
2022-12-19 18:52:44,LatencySink,13470.5
2022-12-19 18:52:59,LatencySink,21313.6
2022-12-19 18:53:14,LatencySink,28272.36666666667
2022-12-19 18:53:29,LatencySink,28944.11666666667
2022-12-19 18:53:44,LatencySink,27123.016666666666
2022-12-19 18:54:29,LatencySink,0.0
2022-12-19 18:54:44,LatencySink,9409.033333333333
2022-12-19 18:54:59,LatencySink,19029.5
2022-12-19 18:55:14,LatencySink,26599.316666666666
2022-12-19 18:55:29,LatencySink,32298.683333333334
2022-12-19 18:55:44,LatencySink,28244.63333333333
2022-12-19 18:55:59,LatencySink,23566.833333333332
2022-12-19 18:56:14,LatencySink,10508.25
2022-12-19 18:56:59,LatencySink,17.016666666666666
2022-12-19 18:57:14,LatencySink,5889.15
2022-12-19 18:57:29,LatencySink,15741.533333333333
2022-12-19 18:57:44,LatencySink,25792.4
2022-12-19 18:57:59,LatencySink,40438.16666666667
2022-12-19 18:58:14,LatencySink,61051.86666666667
2022-12-19 18:58:29,LatencySink,61549.8
2022-12-19 18:59:14,LatencySink,0.0
2022-12-19 18:59:29,LatencySink,1823.8999999999999
2022-12-19 18:59:44,LatencySink,10548.266666666666
2022-12-19 18:59:59,LatencySink,19343.933333333334
2022-12-19 19:00:14,LatencySink,28020.36666666667
2022-12-19 19:00:29,LatencySink,34505.96666666667
2022-12-19 19:00:44,LatencySink,38164.51666666666
2022-12-19 19:00:59,LatencySink,21542.033333333333
2022-12-19 19:01:44,LatencySink,11740.066666666666
2022-12-19 19:01:59,LatencySink,17869.983333333334
2022-12-19 19:02:14,LatencySink,24860.266666666666
2022-12-19 19:02:29,LatencySink,31440.25
2022-12-19 19:02:44,LatencySink,26332.483333333334
2022-12-19 19:02:59,LatencySink,26637.86666666667
2022-12-19 19:03:14,LatencySink,50769.98333333334
2022-12-19 19:03:59,LatencySink,0.0
2022-12-19 19:04:14,LatencySink,15909.683333333334
2022-12-19 19:04:29,LatencySink,22638.316666666666
2022-12-19 19:04:44,LatencySink,29389.05
2022-12-19 19:04:59,LatencySink,36184.86666666667
2022-12-19 19:05:14,LatencySink,27015.416666666664
2022-12-19 19:05:29,LatencySink,50019.33333333333
2022-12-19 19:06:29,LatencySink,5496.566666666667
2022-12-19 19:06:44,LatencySink,11834.733333333334
2022-12-19 19:06:59,LatencySink,16513.11666666667
2022-12-19 19:07:14,LatencySink,21539.416666666664
2022-12-19 19:07:29,LatencySink,31155.449999999997
2022-12-19 19:07:44,LatencySink,45453.566666666666
2022-12-19 19:07:59,LatencySink,49037.51666666666
2022-12-19 19:08:44,LatencySink,693.5333333333333
2022-12-19 19:08:59,LatencySink,6501.916666666666
2022-12-19 19:09:14,LatencySink,12745.183333333334
2022-12-19 19:09:29,LatencySink,19131.716666666667
2022-12-19 19:09:44,LatencySink,48756.53333333333
2022-12-19 19:09:59,LatencySink,51223.63333333333
2022-12-19 19:10:14,LatencySink,63702.916666666664
2022-12-19 19:10:59,LatencySink,0.0
2022-12-19 19:11:14,LatencySink,4670.383333333333
2022-12-19 19:11:29,LatencySink,10911.05
2022-12-19 19:11:44,LatencySink,22244.416666666668
2022-12-19 19:11:59,LatencySink,50132.35
2022-12-19 19:12:14,LatencySink,61030.0
2022-12-19 19:12:29,LatencySink,71007.41666666667
2022-12-19 19:12:44,LatencySink,68438.71666666667
2022-12-19 19:13:29,LatencySink,1742.6833333333334
2022-12-19 19:13:44,LatencySink,9253.5
2022-12-19 19:13:59,LatencySink,28820.38333333333
2022-12-19 19:14:14,LatencySink,39485.66666666667
2022-12-19 19:14:29,LatencySink,66385.54999999999
2022-12-19 19:14:44,LatencySink,70039.51666666666
2022-12-19 19:14:59,LatencySink,60546.86666666667
2022-12-19 19:15:44,LatencySink,313.03333333333336
2022-12-19 19:15:59,LatencySink,7806.6
2022-12-19 19:16:14,LatencySink,30842.166666666664
2022-12-19 19:16:29,LatencySink,40965.649999999994
2022-12-19 19:16:44,LatencySink,50638.01666666666
2022-12-19 19:16:59,LatencySink,52592.416666666664
2022-12-19 19:17:14,LatencySink,39320.399999999994
2022-12-19 19:18:14,LatencySink,1207.2
2022-12-19 19:18:29,LatencySink,13139.400000000001
2022-12-19 19:18:44,LatencySink,24295.783333333333
2022-12-19 19:18:59,LatencySink,35074.899999999994
2022-12-19 19:19:14,LatencySink,42241.16666666667
2022-12-19 19:19:29,LatencySink,39126.933333333334
2022-12-19 19:19:44,LatencySink,36496.36666666667
2022-12-19 19:20:29,LatencySink,0.0
2022-12-19 19:20:44,LatencySink,7814.433333333333
2022-12-19 19:20:59,LatencySink,12146.5
2022-12-19 19:21:14,LatencySink,21331.816666666666
2022-12-19 19:21:29,LatencySink,31921.916666666664
2022-12-19 19:21:44,LatencySink,35432.433333333334
2022-12-19 19:21:59,LatencySink,37110.23333333334
2022-12-19 19:22:59,LatencySink,5877.25
2022-12-19 19:23:14,LatencySink,10876.7
2022-12-19 19:23:29,LatencySink,14851.400000000001
2022-12-19 19:23:44,LatencySink,18821.416666666664
2022-12-19 19:23:59,LatencySink,16847.4
2022-12-19 19:24:14,LatencySink,15561.366666666667
2022-12-19 19:24:29,LatencySink,15316.933333333334
2022-12-19 19:25:14,LatencySink,0.0
2022-12-19 19:25:29,LatencySink,28390.983333333334
2022-12-19 19:25:44,LatencySink,30273.11666666667
2022-12-19 19:25:59,LatencySink,34277.6
2022-12-19 19:26:14,LatencySink,38514.0
2022-12-19 19:26:29,LatencySink,14448.783333333333
2022-12-19 19:26:44,LatencySink,16452.433333333334
2022-12-19 19:27:29,LatencySink,0.0
2022-12-19 19:27:44,LatencySink,3597.8
2022-12-19 19:27:59,LatencySink,6550.983333333334
2022-12-19 19:28:14,LatencySink,8871.933333333334
2022-12-19 19:28:29,LatencySink,11338.033333333333
2022-12-19 19:28:44,LatencySink,10091.833333333332
2022-12-19 19:28:59,LatencySink,9766.849999999999
2022-12-19 19:29:14,LatencySink,10264.65
2022-12-19 19:29:29,LatencySink,5215.95
2022-12-19 19:29:59,LatencySink,12569.9
2022-12-19 19:30:14,LatencySink,15389.75
2022-12-19 19:30:29,LatencySink,19777.63333333333
2022-12-19 19:30:44,LatencySink,24568.25
2022-12-19 19:30:59,LatencySink,17165.86666666667
2022-12-19 19:31:14,LatencySink,19320.699999999997
2022-12-19 19:31:29,LatencySink,19651.11666666667
2022-12-19 19:31:44,LatencySink,19624.45
2022-12-19 19:32:29,LatencySink,1460.4833333333333
2022-12-19 19:32:44,LatencySink,4100.366666666667
2022-12-19 19:32:59,LatencySink,6858.2
2022-12-19 19:33:14,LatencySink,9683.583333333334
2022-12-19 19:33:29,LatencySink,11032.883333333333
2022-12-19 19:33:44,LatencySink,11649.8
2022-12-19 19:33:59,LatencySink,12320.733333333334
2022-12-19 19:34:59,LatencySink,786.1
2022-12-19 19:35:14,LatencySink,2994.4666666666662
2022-12-19 19:35:29,LatencySink,5302.916666666666
2022-12-19 19:35:44,LatencySink,7417.733333333334
2022-12-19 19:35:59,LatencySink,8865.633333333333
2022-12-19 19:36:14,LatencySink,9054.983333333334
2022-12-19 19:36:29,LatencySink,9131.783333333333
2022-12-19 19:36:44,LatencySink,9816.083333333332
2022-12-19 19:36:59,LatencySink,10345.466666666667
2022-12-19 19:37:29,LatencySink,256.28333333333336
2022-12-19 19:37:44,LatencySink,3095.7
2022-12-19 19:37:59,LatencySink,6544.366666666667
2022-12-19 19:38:14,LatencySink,9596.883333333333
2022-12-19 19:38:29,LatencySink,12365.683333333334
2022-12-19 19:38:44,LatencySink,12644.6
2022-12-19 19:38:59,LatencySink,12585.400000000001
2022-12-19 19:39:14,LatencySink,12764.183333333334
2022-12-19 19:39:59,LatencySink,0.0
2022-12-19 19:40:14,LatencySink,2671.866666666667
2022-12-19 19:40:29,LatencySink,5794.366666666667
2022-12-19 19:40:44,LatencySink,9637.55
2022-12-19 19:40:59,LatencySink,14212.650000000001
2022-12-19 19:41:14,LatencySink,15532.0
2022-12-19 19:41:29,LatencySink,15590.216666666667
2022-12-19 19:41:44,LatencySink,7973.05
2022-12-19 19:42:29,LatencySink,1192.2166666666667
2022-12-19 19:42:44,LatencySink,4163.516666666666
2022-12-19 19:42:59,LatencySink,7493.15
2022-12-19 19:43:14,LatencySink,10654.833333333332
2022-12-19 19:43:29,LatencySink,12742.316666666666
2022-12-19 19:43:44,LatencySink,12872.666666666666
2022-12-19 19:43:59,LatencySink,12545.966666666667
2022-12-19 19:44:29,LatencySink,0.0
2022-12-19 19:44:44,LatencySink,2034.1666666666667
2022-12-19 19:44:59,LatencySink,4878.866666666667
2022-12-19 19:45:14,LatencySink,7754.183333333333
2022-12-19 19:45:29,LatencySink,10410.35
2022-12-19 19:45:44,LatencySink,11221.383333333333
2022-12-19 19:45:59,LatencySink,10887.516666666666
2022-12-19 19:46:14,LatencySink,10364.966666666667
2022-12-19 19:46:29,LatencySink,5084.616666666667
2022-12-19 19:47:44,LatencySink,420.1166666666667
2022-12-19 19:47:59,LatencySink,4552.266666666666
2022-12-19 19:48:14,LatencySink,11925.316666666666
2022-12-19 19:48:29,LatencySink,19152.433333333334
2022-12-19 19:48:44,LatencySink,27698.6
2022-12-19 19:49:29,LatencySink,1171.6333333333334
2022-12-19 19:49:44,LatencySink,6961.75
2022-12-19 19:49:59,LatencySink,11174.366666666667
2022-12-19 19:50:14,LatencySink,15204.4
2022-12-19 19:50:29,LatencySink,19005.7
2022-12-19 19:50:44,LatencySink,18090.3
2022-12-19 19:50:59,LatencySink,18400.5
2022-12-19 19:51:29,LatencySink,0.0
2022-12-19 19:51:44,LatencySink,1838.3166666666666
2022-12-19 19:51:59,LatencySink,5687.016666666666
2022-12-19 19:52:14,LatencySink,10322.533333333333
2022-12-19 19:52:29,LatencySink,15006.483333333334
2022-12-19 19:52:44,LatencySink,17506.766666666666
2022-12-19 19:52:59,LatencySink,18271.75
2022-12-19 19:53:14,LatencySink,18565.45
2022-12-19 19:53:29,LatencySink,18485.61666666667
2022-12-19 19:54:14,LatencySink,0.0
2022-12-19 19:54:29,LatencySink,5565.7
2022-12-19 19:54:44,LatencySink,13113.0
2022-12-19 19:54:59,LatencySink,21291.083333333332
2022-12-19 19:55:14,LatencySink,29158.0
2022-12-19 19:55:29,LatencySink,30776.033333333333
2022-12-19 19:55:44,LatencySink,30182.9
2022-12-19 19:56:44,LatencySink,1678.25
2022-12-19 19:56:59,LatencySink,11795.416666666668
2022-12-19 19:57:14,LatencySink,24023.35
2022-12-19 19:57:29,LatencySink,32336.13333333333
2022-12-19 19:57:44,LatencySink,37024.05
2022-12-19 19:57:59,LatencySink,33743.899999999994
2022-12-19 19:58:14,LatencySink,27890.13333333333
2022-12-19 19:58:59,LatencySink,0.0
2022-12-19 19:59:14,LatencySink,22597.36666666667
2022-12-19 19:59:29,LatencySink,32529.033333333333
2022-12-19 19:59:44,LatencySink,41804.41666666667
2022-12-19 19:59:59,LatencySink,51099.683333333334
2022-12-19 20:00:14,LatencySink,45454.46666666666
2022-12-19 20:00:29,LatencySink,45939.083333333336
2022-12-19 20:01:29,LatencySink,13876.650000000001
2022-12-19 20:01:44,LatencySink,22948.199999999997
2022-12-19 20:01:59,LatencySink,28728.316666666666
2022-12-19 20:02:14,LatencySink,34811.38333333333
2022-12-19 20:02:29,LatencySink,26558.7
2022-12-19 20:02:44,LatencySink,43597.350000000006
2022-12-19 20:02:59,LatencySink,21823.8
2022-12-19 20:03:44,LatencySink,0.0
2022-12-19 20:03:59,LatencySink,30411.35
2022-12-19 20:04:14,LatencySink,36208.21666666667
2022-12-19 20:04:29,LatencySink,44961.03333333333
2022-12-19 20:04:44,LatencySink,54808.98333333334
2022-12-19 20:04:59,LatencySink,38529.38333333333
2022-12-19 20:05:14,LatencySink,47414.95
2022-12-19 20:05:59,LatencySink,0.0
2022-12-19 20:06:14,LatencySink,19836.11666666667
2022-12-19 20:06:29,LatencySink,25609.25
2022-12-19 20:06:44,LatencySink,30517.816666666666
2022-12-19 20:06:59,LatencySink,35373.38333333333
2022-12-19 20:07:14,LatencySink,38351.21666666667
2022-12-19 20:07:29,LatencySink,39676.183333333334
2022-12-19 20:07:44,LatencySink,20467.416666666668
2022-12-19 20:08:44,LatencySink,38881.100000000006
2022-12-19 20:08:59,LatencySink,45025.9
2022-12-19 20:09:14,LatencySink,52311.38333333333
2022-12-19 20:09:29,LatencySink,74831.73333333334
2022-12-19 20:09:44,LatencySink,45255.45
2022-12-19 20:09:59,LatencySink,46851.63333333333
2022-12-19 20:10:29,LatencySink,0.0
2022-12-19 20:10:44,LatencySink,39747.23333333334
2022-12-19 20:10:59,LatencySink,49052.41666666667
2022-12-19 20:11:14,LatencySink,58622.2
2022-12-19 20:11:29,LatencySink,69836.68333333332
2022-12-19 20:11:44,LatencySink,50143.96666666666
2022-12-19 20:11:59,LatencySink,50651.83333333333
2022-12-19 20:12:14,LatencySink,50443.63333333333
2022-12-19 20:13:14,LatencySink,2528.333333333333
2022-12-19 20:13:29,LatencySink,9945.4
2022-12-19 20:13:44,LatencySink,21853.05
2022-12-19 20:13:59,LatencySink,29502.13333333333
2022-12-19 20:14:14,LatencySink,35116.7
2022-12-19 20:14:29,LatencySink,70967.56666666667
2022-12-19 20:14:44,LatencySink,67910.48333333334
2022-12-19 20:15:29,LatencySink,4539.466666666666
2022-12-19 20:15:44,LatencySink,14143.0
2022-12-19 20:15:59,LatencySink,20588.85
2022-12-19 20:16:14,LatencySink,25019.666666666664
2022-12-19 20:16:29,LatencySink,26032.316666666666
2022-12-19 20:16:44,LatencySink,51595.55
2022-12-19 20:16:59,LatencySink,51817.15
2022-12-19 20:17:44,LatencySink,0.0
2022-12-19 20:17:59,LatencySink,12024.783333333333
2022-12-19 20:18:14,LatencySink,17147.95
2022-12-19 20:18:29,LatencySink,23090.88333333333
2022-12-19 20:18:44,LatencySink,28755.416666666664
2022-12-19 20:18:59,LatencySink,25694.733333333334
2022-12-19 20:19:14,LatencySink,55120.03333333333
2022-12-19 20:20:14,LatencySink,3476.1
2022-12-19 20:20:29,LatencySink,14442.866666666667
2022-12-19 20:20:44,LatencySink,17779.583333333336
2022-12-19 20:20:59,LatencySink,20750.11666666667
2022-12-19 20:21:14,LatencySink,19918.38333333333
2022-12-19 20:21:29,LatencySink,11581.366666666667
2022-12-19 20:21:44,LatencySink,11333.866666666667
2022-12-19 20:22:44,LatencySink,3041.866666666667
2022-12-19 20:22:59,LatencySink,0.0
2022-12-19 20:23:14,LatencySink,9137.683333333334
2022-12-19 20:23:29,LatencySink,12685.933333333334
2022-12-19 20:23:44,LatencySink,26741.716666666667
2022-12-19 20:23:59,LatencySink,32462.683333333334
2022-12-19 20:24:59,LatencySink,5219.383333333333
2022-12-19 20:25:14,LatencySink,16274.983333333334
2022-12-19 20:25:29,LatencySink,20960.86666666667
2022-12-19 20:25:44,LatencySink,23571.699999999997
